seqnames	start	end	width	strand	name	log2FC.CD28.negative_vs_CD28.positive.	strand.1	CD28.negative	CD28.positive	summit	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chr12	123737522	123737921	400	*	CD28-negative	1.1415673791935	+	199.057540956611	90.2261885082103	123737721	3' UTR	12	123738959	123747726	8768	1	23545	ENST00000536426.1	-1038	ATP6V0A2
chr12	126761436	126761835	400	*	CD28-negative	1.07097673097139	+	34.2564140250912	16.3059376822067	126761635	Intron (ENST00000540684.5/387895, intron 1 of 5)	12	126745339	126772192	26854	2	387895	ENST00000659581.1	10357	NA
chr12	128069407	128069806	400	*	CD28-negative	1.0485218801437	+	47.2183004129635	22.8283127550894	128069606	Distal Intergenic	12	128023788	128027166	3379	2	105370070	ENST00000543651.1	-42241	CRAT8
chr12	129564839	129565238	400	*	CD28-negative	1.29387544992346	+	87.9556576319908	35.8730629008547	129565038	Intron (ENST00000422113.7/121256, intron 2 of 8)	12	129071726	129904025	832300	2	121256	ENST00000422113.7	338787	TMEM132D
chr12	132872933	132873332	400	*	CD28-negative	1.23553997137826	+	43.5149043021428	18.4800627065009	132873132	Intron (ENST00000450056.7/55743, intron 3 of 17)	12	132840910	132883017	42108	2	55743	ENST00000315585.11	9685	CHFR
chr13	19420752	19421151	400	*	CD28-negative	1.18142377888282	+	219.426219566124	96.748563581093	19420951	Distal Intergenic	13	19345049	19346749	1701	1	100287114	ENST00000413833.1	75703	LINC00421
chr13	19713602	19714001	400	*	CD28-negative	1.06386984447713	+	124.989618740197	59.7884381680912	19713801	Intron (ENST00000471658.5/55269, intron 6 of 7)	13	19675429	19730316	54888	2	55269	ENST00000635562.1	16315	PSPC1
chr13	23268470	23268869	400	*	CD28-negative	1.31861104351144	+	37.9598101359118	15.2188751700596	23268669	Exon (ENST00000418445.1/ENST00000418445.1, exon 1 of 1)	13	23353736	23354890	1155	2	26278	ENST00000476776.1	86021	SACS
chr13	23592588	23592987	400	*	CD28-positive	-1.40151104049135	+	18.5169805541033	48.91781304662	23592787	Intron (ENST00000403372.6/55504, intron 1 of 7)	13	23579380	23676093	96714	1	55504	ENST00000382263.3	13208	TNFRSF19
chr13	24049298	24049697	400	*	CD28-negative	1.00203363771066	+	278.680557339255	139.14400155483	24049497	Intron (ENST00000382141.4/221178, intron 3 of 15)	13	23979810	24035027	55218	1	221178	ENST00000439928.2	69488	SPATA13
chr13	27147504	27147903	400	*	CD28-negative	1.15088359777338	+	67.5869790224771	30.4377503401191	27147703	Intron (ENST00000282344.11/219333, intron 1 of 8)	13	27162855	27169135	6281	1	100874070	ENST00000440657.1	-14952	NA
chr13	27195202	27195601	400	*	CD28-negative	1.08183055598281	+	156.468485682173	73.9202508260036	27195401	Intron (ENST00000610335.4/ENST00000610335.4, intron 2 of 4)	13	27172259	27182998	10740	1	100874071	ENST00000452222.1	22943	NA
chr13	27432546	27432945	400	*	CD28-positive	-1.23158603904904	+	19.4428295818085	45.6566255101787	27432745	3' UTR	13	27434657	27435823	1167	1	2971	ENST00000482655.2	-1712	GTF3A
chr13	30241526	30241925	400	*	CD28-negative	1.12830990603734	+	71.2903751332978	32.6118753644134	30241725	Intron (ENST00000380615.8/84056, intron 4 of 10)	13	30208725	30210664	1940	2	84056	ENST00000480854.1	-30862	KATNAL1
chr13	32520658	32521057	400	*	CD28-negative	1.46885367909205	+	72.216224161003	26.0895002915307	32520857	Intron (ENST00000357505.10/10443, intron 5 of 9)	13	32432831	32522275	89445	2	10443	ENST00000509076.1	1218	N4BP2L2
chr13	36975184	36975583	400	*	CD28-negative	1.10098930003783	+	62.9577338839513	29.350687827972	36975383	Intron (ENST00000239891.4/29880, intron 6 of 9)	13	36949994	36968056	18063	2	29880	ENST00000460230.1	-7128	ALG5
chr13	38824402	38824801	400	*	CD28-negative	1.03971598276836	+	129.618863878723	63.0496257045325	38824601	Intron (ENST00000280481.9/341640, intron 6 of 23)	13	38821696	38850235	28540	1	341640	ENST00000482551.1	2706	FREM2
chr13	39259344	39259743	400	*	CD28-negative	1.0718061044009	+	107.398487213799	51.0919380709143	39259543	Intron (ENST00000648377.1/10186, intron 7 of 13)	13	39042058	39044464	2407	1	387921	ENST00000485407.1	217286	NHLRC3
chr13	40132267	40132666	400	*	CD28-negative	1.01634147439455	+	35.1822630527963	17.3930001943538	40132466	Intron (ENST00000615947.1/ENST00000615947.1, intron 2 of 3)	13	40172505	40189028	16524	1	100874127	ENST00000455241.2	-39839	LINC00332
chr13	42497141	42497540	400	*	CD28-negative	1.25873958753404	+	273.125463173024	114.141563775447	42497340	Distal Intergenic	13	42562736	42607174	44439	1	8600	ENST00000358545.6	-65196	TNFSF11
chr13	44312927	44313326	400	*	CD28-negative	1.66457814996642	+	62.0318848562461	19.567125218648	44313126	Distal Intergenic	13	44373665	44397441	23777	1	387923	ENST00000474333.5	-60339	SERP2
chr13	48892314	48892713	400	*	CD28-negative	1.05639472391499	+	97.2141479090425	46.7436880223258	48892513	Distal Intergenic	13	48975912	49209779	233868	1	22862	ENST00000492622.6	-83199	FNDC3A
chr13	49777936	49778335	400	*	CD28-positive	-1.05470827696496	+	24.0720747203343	50.0048755587672	49778135	Intron (ENST00000261667.8/3839, intron 1 of 16)	13	49699320	49792682	93363	2	3839	ENST00000261667.8	14347	KPNA3
chr13	52859674	52860073	400	*	CD28-positive	-1.52248723831578	+	43.5149043021428	125.012188896918	52859873	Distal Intergenic	13	52843979	52848641	4663	2	5100	ENST00000338862.5	-11033	PCDH8
chr13	52868279	52868678	400	*	CD28-positive	-1.3815266660372	+	97.2141479090425	253.285565330277	52868478	Distal Intergenic	13	52843979	52848641	4663	2	5100	ENST00000338862.5	-19638	PCDH8
chr13	66138369	66138768	400	*	CD28-negative	1.11080615839804	+	65.7352809670668	30.4377503401191	66138568	Distal Intergenic	13	66218250	66218324	75	1	100616205	ENST00000581678.1	-79482	MIR4704
chr13	73264456	73264855	400	*	CD28-negative	1.13519629162258	+	45.3666023575531	20.6541877307951	73264655	Distal Intergenic	13	73075015	73075778	764	1	688	ENST00000464404.2	189441	KLF5
chr13	73579587	73579986	400	*	CD28-negative	1.09034205583832	+	111.10188332462	52.1790005830614	73579786	Intron (ENST00000430033.1/100874155, intron 1 of 2)	13	73574513	73588070	13558	1	100874155	ENST00000666930.1	5074	NA
chr13	77309233	77309632	400	*	CD28-negative	1.03971598276836	+	64.8094319393616	31.5248128522663	77309432	Intron (ENST00000544440.7/23077, intron 1 of 82)	13	77044658	77327044	282387	2	23077	ENST00000357337.10	17412	MYCBP2
chr13	81634441	81634840	400	*	CD28-negative	1.15376743597996	+	430.519797882902	193.497127162186	81634640	Distal Intergenic	13	81225865	81226983	1119	2	100861546	ENST00000567258.1	-407458	LINC00564
chr13	91056801	91057200	400	*	CD28-negative	1.19975327255891	+	82.4005634657598	35.8730629008547	91057000	Distal Intergenic	13	91087254	91089593	2340	2	101930747	ENST00000442478.1	32393	NA
chr13	110942258	110942657	400	*	CD28-negative	1.18345146022981	+	59.2543377731306	26.0895002915307	110942457	Distal Intergenic	13	110965704	110990579	24876	1	104355135	ENST00000440735.2	-23047	NA
chr13	114111430	114111829	400	*	CD28-positive	-1.23158603904904	+	20.3686786095137	47.8307505344729	114111629	Intron (ENST00000334062.8/22821, intron 1 of 23)	13	113977783	114132623	154841	2	22821	ENST00000334062.8	20794	RASA3
chr14	20295101	20295500	400	*	CD28-negative	1.24840690207058	+	49.0699984683738	20.6541877307951	20295300	3' UTR	14	20289131	20305941	16811	2	91875	ENST00000383029.7	10441	TTC5
chr14	20675668	20676067	400	*	CD28-negative	1.4464858660636	+	59.2543377731306	21.7412502429422	20675867	Distal Intergenic	14	20684177	20694186	10010	1	283	ENST00000336811.10	-8110	ANG
chr14	22689198	22689597	400	*	CD28-negative	1.05381617981321	+	36.1081120805015	17.3930001943538	22689397	Distal Intergenic	14	22766522	22771789	5268	1	5018	ENST00000285848.9	-76925	OXA1L
chr14	23430668	23431067	400	*	CD28-negative	1.29197591700797	+	42.5890552744376	17.3930001943538	23430867	Exon (ENST00000355349.4/4625, exon 10 of 40)	14	23412740	23435660	22921	2	4625	ENST00000355349.4	4593	MYH7
chr14	23876987	23877386	400	*	CD28-negative	1.05964525861541	+	86.1039595765805	41.3083754615903	23877186	Intron (ENST00000649745.1/ENST00000649745.1, intron 2 of 2)	14	23953734	23969274	15541	1	10901	ENST00000558263.5	-76348	DHRS4
chr14	30969819	30970218	400	*	CD28-negative	1.35337646167212	+	52.7733945791945	20.6541877307951	30970018	Intron (ENST00000355683.9/29966, intron 1 of 15)	14	30947112	30964509	17398	2	29966	ENST00000555152.1	-5310	STRN3
chr14	34229166	34229565	400	*	CD28-negative	1.13656507259897	+	102.769242075273	46.7436880223258	34229365	Intron (ENST00000551935.5/ENST00000551935.5, intron 1 of 4)	14	33929099	34222877	293779	2	112399	ENST00000487915.6	-6289	EGLN3
chr14	39223132	39223531	400	*	CD28-negative	1.14692558420469	+	72.216224161003	32.6118753644134	39223331	Distal Intergenic	14	39230231	39240588	10358	1	4253	ENST00000557148.5	-6700	CTAGE5
chr14	48967439	48967838	400	*	CD28-negative	1.0803579672657	+	66.661129994772	31.5248128522663	48967638	Distal Intergenic	14	49585390	49586325	936	2	6235	ENST00000557519.1	618487	RPS29
chr14	52175893	52176292	400	*	CD28-positive	-1.06432627952656	+	312.936971364346	654.411632312561	52176092	Distal Intergenic	14	52267698	52276724	9027	1	5729	ENST00000306051.3	-91406	PTGDR
chr14	52272359	52272758	400	*	CD28-positive	-1.32178384802062	+	28.7013198588602	71.7461258017094	52272558	Intron (ENST00000306051.3/5729, intron 1 of 1)	14	52267812	52275006	7195	1	5729	ENST00000553372.1	4547	PTGDR
chr14	54577463	54577862	400	*	CD28-negative	1.14187235647841	+	52.7733945791945	23.9153752672365	54577662	Intron (ENST00000554335.6/23034, intron 2 of 12)	14	54567632	54703867	136236	1	23034	ENST00000555112.1	9831	SAMD4A
chr14	54947231	54947630	400	*	CD28-positive	-1.25624809328331	+	26.8496218034498	64.1366882166796	54947430	Intron (ENST00000360586.8/11169, intron 24 of 25)	14	54941271	54944607	3337	2	11169	ENST00000475379.1	-2624	WDHD1
chr14	58572070	58572469	400	*	CD28-negative	1.16696333744124	+	53.6992436068996	23.9153752672365	58572269	Distal Intergenic	14	58539867	58548054	8188	1	9786	ENST00000556235.1	32203	KIAA0586
chr14	60898269	60898668	400	*	CD28-positive	-1.25805825041023	+	24.9979237480395	59.7884381680912	60898468	Intron (ENST00000261245.9/4331, intron 7 of 7)	14	60879714	60982585	102872	1	4331	ENST00000553946.1	18555	MNAT1
chr14	61065680	61066079	400	*	CD28-positive	-1.45397846038549	+	16.665282498693	45.6566255101787	61065879	Intron (ENST00000354886.6/145389, intron 15 of 16)	14	61051886	61052464	579	1	145389	ENST00000554498.1	13794	SLC38A6
chr14	61167673	61168072	400	*	CD28-negative	1.22213192839387	+	116.656977490851	50.0048755587672	61167872	Distal Intergenic	14	61187559	61530584	343026	1	5583	ENST00000555185.5	-19487	PRKCH
chr14	65993122	65993521	400	*	CD28-positive	-1.0940825152991	+	50.9216965237841	108.706251214711	65993321	Intron (ENST00000554907.1/ENST00000554907.1, intron 1 of 3)	14	65636517	65721858	85342	1	2530	ENST00000554765.1	356605	FUT8
chr14	66715316	66715715	400	*	CD28-positive	-1.00651948341426	+	41.6632062467325	83.7038134353276	66715515	Intron (ENST00000315266.9/10243, intron 2 of 21)	14	66823095	67181093	357999	1	10243	ENST00000544752.6	-107380	GPHN
chr14	68728711	68729110	400	*	CD28-negative	1.26317865270054	+	86.1039595765805	35.8730629008547	68728910	Intron (ENST00000488612.5/5890, intron 11 of 11)	14	68787660	68791243	3584	2	677	ENST00000555997.1	62133	ZFP36L1
chr14	69879374	69879773	400	*	CD28-negative	1.0803579672657	+	66.661129994772	31.5248128522663	69879573	Promoter	14	69879416	70032366	152951	1	64093	ENST00000361956.8	0	SMOC1
chr14	71452572	71452971	400	*	CD28-negative	1.12686793186344	+	92.5849027705166	42.3954379737374	71452771	Intron (ENST00000553453.5/26037, intron 3 of 5)	14	71467185	71575086	107902	1	26037	ENST00000557712.1	-14214	SIPA1L1
chr14	71751208	71751607	400	*	CD28-negative	1.00036068900066	+	93.5107517982218	46.7436880223258	71751407	Distal Intergenic	14	71730192	71735593	5402	1	26037	ENST00000556959.1	21016	SIPA1L1
chr14	71855402	71855801	400	*	CD28-negative	1.10945087878603	+	35.1822630527963	16.3059376822067	71855601	Intron (ENST00000555581.1/ENST00000555581.1, intron 1 of 1)	14	71932429	72566530	634102	1	9628	ENST00000553525.6	-76628	RGS6
chr14	75871491	75871890	400	*	CD28-negative	1.14038273833792	+	40.7373572190273	18.4800627065009	75871690	Intron (ENST00000298832.14/23093, intron 29 of 31)	14	75882719	75902504	19786	1	23093	ENST00000557219.1	-10829	TTLL5
chr14	76706266	76706665	400	*	CD28-negative	1.33029284855908	+	57.4026397177203	22.8283127550894	76706465	Intron (ENST00000554926.1/ENST00000554926.1, intron 1 of 3)	14	76761468	76783015	21548	1	22846	ENST00000167106.9	-54803	VASH1
chr14	77086297	77086696	400	*	CD28-negative	1.07326854247938	+	38.885659163617	18.4800627065009	77086496	Exon (ENST00000554043.2/ENST00000554043.2, exon 1 of 3)	14	77073907	77076392	2486	2	102724190	ENST00000658895.1	-9905	RP11-7F17.3
chr14	77570874	77571273	400	*	CD28-negative	1.01098426422504	+	155.542636654468	77.181438362445	77571073	Intron (ENST00000216484.7/9517, intron 4 of 11)	14	77552120	77557321	5202	2	9517	ENST00000554365.1	-13553	SPTLC2
chr14	90023436	90023835	400	*	CD28-positive	-1.00919361771259	+	19.4428295818085	39.134250437296	90023635	Intron (ENST00000554976.5/55775, intron 16 of 17)	14	90061994	90185853	123860	1	56659	ENST00000282146.5	-38159	KCNK13
chr14	91649918	91650317	400	*	CD28-positive	-1.01746123369619	+	26.8496218034498	54.3531256073556	91650117	Intron (ENST00000557036.1/79820, intron 1 of 12)	14	91635524	91646235	10712	2	79820	ENST00000556901.1	-3683	CATSPERB
chr14	97501924	97502323	400	*	CD28-positive	-1.14912387885706	+	24.9979237480395	55.4401881195027	97502123	Intron (ENST00000655920.1/101929241, intron 2 of 6)	14	97462270	97468829	6560	1	101929241	ENST00000662988.1	39654	CTD-2506J14.1
chr14	98018603	98019002	400	*	CD28-positive	-1.12849254608493	+	26.8496218034498	58.7013756559441	98018802	Distal Intergenic	14	97924637	97978124	53488	2	388011	ENST00000499006.7	-40479	LINC01550
chr14	98966437	98966836	400	*	CD28-negative	1.03144836678476	+	77.771318327234	38.0471879251489	98966636	Distal Intergenic	14	98711662	98716173	4512	1	283598	ENST00000546029.2	254775	C14orf177
chr14	106468883	106469282	400	*	CD28-positive	-1.0129457525737	+	29.6271688865653	59.7884381680912	106469082	Distal Intergenic	14	106482435	106495588	13154	1	338005	ENST00000603633.3	-13153	LINC00221
chr15	28738932	28739331	400	*	CD28-negative	1.2347319651735	+	97.2141479090425	41.3083754615903	28739131	Promoter	15	28709267	28738384	29118	2	653720	ENST00000563213.1	-548	GOLGA8M
chr15	29102183	29102582	400	*	CD28-negative	1.01127048484713	+	65.7352809670668	32.6118753644134	29102382	Exon (ENST00000382938.3/321, exon 6 of 6)	15	29070658	29102759	32102	1	321	ENST00000382938.3	31525	APBA2
chr15	29173265	29173664	400	*	CD28-negative	1.19904831528082	+	57.4026397177203	25.0024377793836	29173464	Intron (ENST00000261275.4/23359, intron 4 of 10)	15	29123315	29196687	73373	2	23359	ENST00000560021.1	23023	FAM189A1
chr15	31303102	31303501	400	*	CD28-positive	-1.02008193385533	+	20.3686786095137	41.3083754615903	31303301	Distal Intergenic	15	31326835	31377899	51065	1	51621	ENST00000307145.4	-23334	KLF13
chr15	38048125	38048524	400	*	CD28-negative	1.24414739191736	+	82.4005634657598	34.7860003887076	38048324	Intron (ENST00000558897.1/101928227, intron 2 of 3)	15	38040393	38062340	21948	1	101928227	ENST00000558897.1	7732	RP11-1008C21.1
chr15	38530099	38530498	400	*	CD28-negative	1.1040169927354	+	98.1399969367476	45.6566255101787	38530298	Intron (ENST00000559544.1/ENST00000559544.1, intron 1 of 2)	15	38498916	38511705	12790	2	10125	ENST00000560425.1	-18394	RASGRP1
chr15	38769493	38769892	400	*	CD28-negative	1.21093219665191	+	98.1399969367476	42.3954379737374	38769692	Intron (ENST00000647456.1/ENST00000647456.1, intron 3 of 6)	15	38696598	38733321	36724	1	400359	ENST00000645994.1	72895	C15orf53
chr15	39393567	39393966	400	*	CD28-negative	1.21907536996053	+	75.9196202718236	32.6118753644134	39393766	Intron (ENST00000560484.1/ENST00000560484.1, intron 1 of 3)	15	39250766	39252913	2148	1	400360	ENST00000561223.1	142801	NA
chr15	41323630	41324029	400	*	CD28-positive	-1.30558662049281	+	17.5911315263982	43.4825004858845	41323829	Intron (ENST00000668616.1/51203, intron 5 of 14)	15	41320794	41381021	60228	1	51203	ENST00000668273.1	2836	NUSAP1
chr15	41634227	41634626	400	*	CD28-positive	-1.31565030383751	+	23.1462256926292	57.6143131437969	41634426	Intron (ENST00000568630.1/23269, intron 1 of 1)	15	41621536	41713482	91947	1	23269	ENST00000563576.5	12691	MGA
chr15	43200019	43200418	400	*	CD28-negative	1.25873958753404	+	54.6250926346048	22.8283127550894	43200218	Intron (ENST00000563128.5/2038, intron 3 of 3)	15	43194184	43195198	1015	1	23582	ENST00000565958.1	5835	CCNDBP1
chr15	49939666	49940065	400	*	CD28-negative	1.0485218801437	+	47.2183004129635	22.8283127550894	49939865	Intron (ENST00000284509.11/79895, intron 14 of 27)	15	49920274	49931234	10961	2	79895	ENST00000558458.1	-8432	ATP8B4
chr15	50020412	50020811	400	*	CD28-negative	1.14692558420469	+	48.1441494406686	21.7412502429422	50020611	Intron (ENST00000284509.11/79895, intron 6 of 27)	15	49979606	50044674	65069	2	79895	ENST00000558959.5	23863	ATP8B4
chr15	51444087	51444486	400	*	CD28-negative	1.28298713378072	+	129.618863878723	53.2660630952085	51444286	Intron (ENST00000561007.1/ENST00000561007.1, intron 1 of 5)	15	51447791	51450673	2883	2	23312	ENST00000559769.1	6187	DMXL2
chr15	58627057	58627456	400	*	CD28-positive	-1.05101379340722	+	31.4788669419757	65.2237507288267	58627256	Intron (ENST00000260408.8/102, intron 10 of 15)	15	58611854	58629464	17611	2	102	ENST00000475898.1	2008	ADAM10
chr15	59394260	59394659	400	*	CD28-negative	1.13519629162258	+	45.3666023575531	20.6541877307951	59394459	Intron (ENST00000558348.5/145773, intron 1 of 4)	15	59372995	59492375	119381	1	145773	ENST00000560394.5	21265	FAM81A
chr15	59482646	59483045	400	*	CD28-positive	-1.05621895253848	+	76.8454692995288	159.798189285625	59482845	Intron (ENST00000558348.5/145773, intron 4 of 4)	15	59445106	59492323	47218	1	145773	ENST00000561361.1	37540	FAM81A
chr15	59784103	59784502	400	*	CD28-positive	-1.10605515696518	+	33.330564997386	71.7461258017094	59784302	Distal Intergenic	15	59659146	59689534	30389	2	663	ENST00000267859.8	-94569	BNIP2
chr15	60899217	60899616	400	*	CD28-negative	1.17367043943722	+	90.7332047151063	40.2213129494431	60899416	Intron (ENST00000335670.11/6095, intron 1 of 10)	15	60511457	60706352	194896	2	6095	ENST00000560004.5	-192865	RORA
chr15	62306888	62307287	400	*	CD28-positive	-1.01399460397641	+	23.1462256926292	46.7436880223258	62307087	Distal Intergenic	15	62304658	62304734	77	2	102465869	ENST00000618843.1	-2154	MIR8067
chr15	63177183	63177582	400	*	CD28-negative	1.02780058976961	+	73.1420731887081	35.8730629008547	63177382	Distal Intergenic	15	63189560	63256594	67035	1	51762	ENST00000558990.5	-11978	RAB8B
chr15	63995768	63996167	400	*	CD28-negative	1.18345146022981	+	44.440753329848	19.567125218648	63995967	Intron (ENST00000261891.7/23604, intron 1 of 10)	15	63939293	64030020	90728	2	23604	ENST00000559897.1	33853	DAPK2
chr15	64265203	64265602	400	*	CD28-negative	1.03850312431871	+	37.9598101359118	18.4800627065009	64265402	Intron (ENST00000303052.13/53944, intron 2 of 11)	15	64251439	64300467	49029	2	53944	ENST00000635359.1	34865	CSNK1G1
chr15	64276879	64277278	400	*	CD28-positive	-1.00919361771259	+	19.4428295818085	39.134250437296	64277078	Intron (ENST00000303052.13/53944, intron 2 of 11)	15	64251439	64300467	49029	2	53944	ENST00000635359.1	23189	CSNK1G1
chr15	64527594	64527993	400	*	CD28-negative	1.02828108770607	+	84.2522615211701	41.3083754615903	64527793	Intron (ENST00000326648.4/23060, intron 1 of 8)	15	64502378	64670433	168056	1	23060	ENST00000558680.5	25216	ZNF609
chr15	69509073	69509472	400	*	CD28-negative	1.05381617981321	+	36.1081120805015	17.3930001943538	69509272	Intron (ENST00000668790.1/145837, intron 3 of 6)	15	69525805	69571434	45630	1	145837	ENST00000653708.1	-16333	NA
chr15	73305905	73306304	400	*	CD28-negative	1.05792057814595	+	40.7373572190273	19.567125218648	73306104	Distal Intergenic	15	73298299	73301550	3252	1	4756	ENST00000558886.1	7606	NEO1
chr15	73570630	73571029	400	*	CD28-negative	1.06386984447713	+	99.991694992158	47.8307505344729	73570829	Intron (ENST00000345330.9/27020, intron 5 of 8)	15	73567012	73569294	2283	2	101241892	ENST00000628401.1	-1336	NA
chr15	74983898	74984297	400	*	CD28-negative	1.39846435120066	+	60.1801868008358	22.8283127550894	74984097	Intron (ENST00000568423.5/192683, intron 1 of 5)	15	74995542	75017925	22384	1	192683	ENST00000562327.5	-11245	SCAMP5
chr15	75385925	75386324	400	*	CD28-positive	-1.00919361771259	+	25.9237727757447	52.1790005830614	75386124	Intron (ENST00000394947.8/25942, intron 16 of 20)	15	75384008	75389821	5814	2	25942	ENST00000570021.1	3497	SIN3A
chr15	75395750	75396149	400	*	CD28-positive	-1.33112171259995	+	19.4428295818085	48.91781304662	75395949	Intron (ENST00000394947.8/25942, intron 13 of 20)	15	75384008	75389821	5814	2	25942	ENST00000570021.1	-5929	SIN3A
chr15	78180945	78181344	400	*	CD28-positive	-1.10034150577079	+	21.2945276372188	45.6566255101787	78181144	Promoter	15	78178808	78181083	2276	2	23205	ENST00000558301.5	0	ACSBG1
chr15	79769127	79769526	400	*	CD28-negative	1.20451307575764	+	42.5890552744376	18.4800627065009	79769326	Distal Intergenic	15	79889092	79896997	7906	2	10588	ENST00000560919.5	127471	MTHFS
chr15	80126536	80126935	400	*	CD28-positive	-1.11911130979063	+	18.5169805541033	40.2213129494431	80126735	Intron (ENST00000613266.4/54469, intron 5 of 6)	15	80129600	80138379	8780	1	54469	ENST00000557983.1	-2665	ZFAND6
chr15	82663188	82663587	400	*	CD28-positive	-1.00026049294258	+	24.9979237480395	50.0048755587672	82663387	3' UTR	15	82675705	82676624	920	2	8120	ENST00000665513.1	13037	AP3B2
chr15	87645262	87645661	400	*	CD28-negative	1.47367069538983	+	69.4386770778875	25.0024377793836	87645461	Intron (ENST00000670668.1/ENST00000670668.1, intron 2 of 3)	15	87576929	87579866	2938	1	145978	ENST00000560153.2	68333	LINC00052
chr15	89180023	89180422	400	*	CD28-negative	1.03144836678476	+	77.771318327234	38.0471879251489	89180222	Intron (ENST00000565973.5/11057, intron 10 of 14)	15	89185415	89193453	8039	1	11057	ENST00000568308.1	-4993	ABHD2
chr15	89446245	89446644	400	*	CD28-negative	1.27742760843882	+	68.5128280501823	28.2636253158249	89446444	Distal Intergenic	15	89471445	89479430	7986	2	51458	ENST00000558360.1	32786	RHCG
chr15	89457087	89457486	400	*	CD28-negative	1.13098404033567	+	49.995847496079	22.8283127550894	89457286	Distal Intergenic	15	89471445	89479430	7986	2	51458	ENST00000558360.1	21944	RHCG
chr15	90342568	90342967	400	*	CD28-positive	-1.02995217787939	+	21.2945276372188	43.4825004858845	90342767	Distal Intergenic	15	90352284	90362847	10564	1	342132	ENST00000354377.8	-9317	ZNF774
chr15	94186768	94187167	400	*	CD28-negative	1.25716114641281	+	80.5488654103495	33.6989378765605	94186967	Distal Intergenic	15	94231538	94358606	127069	1	55784	ENST00000543482.5	-44371	MCTP2
chr15	94250781	94251180	400	*	CD28-negative	1.21319880362386	+	90.7332047151063	39.134250437296	94250980	Intron (ENST00000543482.5/55784, intron 1 of 9)	15	94231722	94480403	248682	1	55784	ENST00000456504.5	19059	MCTP2
chr15	94314973	94315372	400	*	CD28-negative	1.44959177693142	+	344.415838306322	126.099251409065	94315172	Intron (ENST00000543482.5/55784, intron 3 of 9)	15	94298266	94479034	180769	1	55784	ENST00000451018.7	16707	MCTP2
chr15	101376619	101377018	400	*	CD28-positive	-1.33467953201314	+	49.995847496079	126.099251409065	101376818	Intron (ENST00000677364.1/5046, intron 4 of 15)	15	101326381	101382124	55744	2	5046	ENST00000560902.5	5106	PCSK6
chr15	101674975	101675374	400	*	CD28-negative	1.14145737156518	+	146.284146377416	66.3108132409738	101675174	Intron (ENST00000335968.8/123283, intron 13 of 18)	15	101654469	101664442	9974	2	123283	ENST00000559492.1	-10533	TARSL2
chr16	339670	340069	400	*	CD28-positive	-1.05755663927399	+	40.7373572190273	84.7908759474747	339869	Intron (ENST00000461023.5/8312, intron 1 of 7)	16	287440	346322	58883	2	8312	ENST00000461023.5	6253	AXIN1
chr16	10635355	10635754	400	*	CD28-positive	-1.07958294560399	+	18.5169805541033	39.134250437296	10635554	Intron (ENST00000574923.1/146279, intron 2 of 2)	16	10627501	10671778	44278	2	146279	ENST00000574923.1	36024	TEKT5
chr16	10836431	10836830	400	*	CD28-negative	1.11236836216832	+	61.106035828541	28.2636253158249	10836630	Distal Intergenic	16	10775014	10818794	43781	2	780776	ENST00000570692.1	-17637	TVP23A
chr16	11025063	11025462	400	*	CD28-negative	1.28298713378072	+	74.0679222164133	30.4377503401191	11025262	Promoter	16	11024867	11048512	23646	1	23274	ENST00000463459.1	196	CLEC16A
chr16	11166038	11166437	400	*	CD28-negative	1.00107471774124	+	43.5149043021428	21.7412502429422	11166237	Exon (ENST00000409790.6/23274, exon 23 of 24)	16	11126010	11150317	24308	1	23274	ENST00000459723.1	40028	CLEC16A
chr16	20683843	20684242	400	*	CD28-negative	1.0803579672657	+	66.661129994772	31.5248128522663	20684042	Intron (ENST00000568235.5/6296, intron 1 of 4)	16	20623237	20691256	68020	2	116285	ENST00000307493.8	7014	ACSM1
chr16	24049137	24049536	400	*	CD28-positive	-1.06695533727624	+	94.436600825927	197.845377210774	24049336	Intron (ENST00000321728.12/5579, intron 5 of 16)	16	24035535	24111321	75787	1	5579	ENST00000482000.2	13602	PRKCB
chr16	30884774	30885173	400	*	CD28-negative	1.07219470912807	+	73.1420731887081	34.7860003887076	30884973	Intron (ENST00000570025.1/101928736, intron 1 of 1)	16	30888122	30895136	7015	1	101928736	ENST00000665761.1	-2949	NA
chr16	31292696	31293095	400	*	CD28-positive	-1.19094405455169	+	16.665282498693	38.0471879251489	31292895	Intron (ENST00000648685.1/3684, intron 12 of 29)	16	31275592	31324439	48848	1	3684	ENST00000567031.1	17104	ITGAM
chr16	31338200	31338599	400	*	CD28-positive	-1.04603038589296	+	53.6992436068996	110.880376239005	31338399	Distal Intergenic	16	31330380	31331536	1157	1	3684	ENST00000565142.1	7820	ITGAM
chr16	56614588	56614987	400	*	CD28-negative	1.25209312583494	+	152.765089571352	64.1366882166796	56614787	Distal Intergenic	16	56617476	56618818	1343	1	4500	ENST00000565768.1	-2489	MT1L
chr16	58366278	58366677	400	*	CD28-negative	1.36986458446069	+	81.4747144380546	31.5248128522663	58366477	Intron (ENST00000561952.1/ENST00000561952.1, intron 1 of 1)	16	58392394	58405481	13088	1	64785	ENST00000426538.6	-25717	GINS3
