seqnames	start	end	width	strand	name	log2FC.IFNy_vs_vehicle.	strand.1	IFNy	vehicle	summit	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chr10	65861255	65861654	400	*	vehicle	-1.09934559730025	+	26.7019368646024	57.2108980592962	65861454	Intron (ENST00000671182.1/ENST00000671182.1, intron 4 of 5)	10	65920111	66079103	158993	2	29119	ENST00000373735.1	217449	CTNNA3
chr10	66833825	66834224	400	*	vehicle	-1.03767348650996	+	36.7151631888283	75.3730879193902	66834024	Intron (ENST00000433211.7/29119, intron 7 of 17)	10	66926036	67101551	175516	1	347731	ENST00000361320.5	-91812	LRRTM3
chr10	72812676	72813075	400	*	vehicle	-1.06458017913957	+	17.8012912430683	37.2324892131927	72812875	Intron (ENST00000373053.7/90550, intron 1 of 7)	10	72859995	72868806	8812	1	90550	ENST00000483185.1	-46920	MCU
chr10	76558968	76559367	400	*	vehicle	-1.07267764683817	+	57.8541965399718	121.68667206263	76559167	3' UTR	10	76556387	76557357	971	1	83938	ENST00000493690.1	2581	C10orf11
chr10	78861901	78862300	400	*	vehicle	-1.22640233361507	+	16.6887105403765	39.0487081992021	78862100	Distal Intergenic	10	78943328	78962394	19067	2	283050	ENST00000428862.5	100094	NA
chr10	84825313	84825712	400	*	vehicle	-1.02895626940885	+	20.0264526484518	40.8649271852115	84825512	Distal Intergenic	10	85193421	85197958	4538	2	101929624	ENST00000454178.1	372246	LINC01519
chr10	87842301	87842700	400	*	vehicle	-1.02895626940885	+	44.5032281076706	90.8109493004701	87842500	Promoter	10	87784552	87841343	56792	2	84896	ENST00000495903.1	-958	ATAD1
chr10	87961306	87961705	400	*	vehicle	-1.51438309657909	+	28.9270982699859	82.6379638634278	87961505	3' UTR	10	87952199	87961309	9111	1	5728	ENST00000472832.2	9107	PTEN
chr10	89398023	89398422	400	*	vehicle	-1.29199067524264	+	25.5893561619106	62.6595550173244	89398222	Intron (ENST00000546318.2/3434, intron 2 of 2)	10	89392623	89406487	13865	1	3434	ENST00000371804.4	5400	IFIT1
chr10	89427665	89428064	400	*	vehicle	-1.11302053419733	+	44.5032281076706	96.2596062584983	89427864	Distal Intergenic	10	89414568	89420997	6430	1	24138	ENST00000371795.5	13097	IFIT5
chr10	89845961	89846360	400	*	vehicle	-1.32593800716598	+	15.5761298376847	39.0487081992021	89846160	Distal Intergenic	10	89853595	90225443	371849	1	105378425	ENST00000664430.1	-7235	NA
chr10	90930425	90930824	400	*	vehicle	-1.02350183931674	+	117.933554485327	239.740906153241	90930624	Distal Intergenic	10	90912096	90921087	8992	2	27063	ENST00000371697.4	-9338	ANKRD1
chr10	91589180	91589579	400	*	vehicle	-1.48724696664158	+	51.1787123238212	143.481299894743	91589379	Distal Intergenic	10	91628442	91633071	4630	2	5507	ENST00000238994.6	43492	PPP1R3C
chr10	93030446	93030845	400	*	vehicle	-1.0695982539062	+	23.3641947565271	49.0379126222539	93030645	Intron (ENST00000671701.1/54536, intron 21 of 22)	10	93060798	93069540	8743	1	340665	ENST00000651965.1	-29953	CYP26C1
chr10	93579023	93579422	400	*	vehicle	-1.39890587915916	+	28.9270982699859	76.2811974123949	93579222	Exon (ENST00000371483.8/338557, exon 3 of 4)	10	93566682	93604480	37799	1	338557	ENST00000604414.1	12341	FFAR4
chr10	94038003	94038402	400	*	vehicle	-1.30649024493776	+	36.7151631888283	90.8109493004701	94038202	Intron (ENST00000371380.8/51196, intron 2 of 32)	10	94031976	94322031	290056	1	51196	ENST00000675718.1	6027	PLCE1
chr10	95195238	95195637	400	*	vehicle	-2.33151903942928	+	13.3509684323012	67.2001024823479	95195437	Promoter	10	95194477	95228924	34448	1	142827	ENST00000394005.3	761	ACSM6
chr10	95346933	95347332	400	*	vehicle	-1.10391832709007	+	33.377421080753	71.7406499473714	95347132	Intron (ENST00000371227.8/10580, intron 23 of 31)	10	95311773	95339327	27555	2	10580	ENST00000649911.1	-7606	SORBS1
chr10	98283744	98284143	400	*	vehicle	-1.00959094454192	+	16.6887105403765	33.6000512411739	98283943	Distal Intergenic	10	98247690	98268194	20505	2	84171	ENST00000260702.4	-15550	LOXL4
chr10	98434328	98434727	400	*	vehicle	-1.12206567380033	+	20.0264526484518	43.5892556642256	98434527	Promoter	10	98429156	98434091	4936	2	3257	ENST00000414009.1	-237	HPS1
chr10	98589008	98589407	400	*	vehicle	-1.08289507651965	+	46.7283895130542	98.9839347375124	98589207	Intron (ENST00000404542.5/60495, intron 6 of 8)	10	98416199	98446947	30749	2	3257	ENST00000613394.4	-142061	HPS1
chr10	98848395	98848794	400	*	vehicle	-1.01188275604991	+	18.91387194576	38.1405987061974	98848594	Intron (ENST00000370552.8/60495, intron 3 of 11)	10	98924499	98924568	70	2	102465253	ENST00000613630.1	75774	MIR6507
chr10	98916765	98917164	400	*	vehicle	-1.14760076590747	+	15.5761298376847	34.5081607341786	98916964	Intron (ENST00000370552.8/60495, intron 3 of 11)	10	98924499	98924568	70	2	102465253	ENST00000613630.1	7404	MIR6507
chr10	105585710	105586109	400	*	vehicle	-1.64690718208392	+	54.5164544318965	170.724584684884	105585909	Distal Intergenic	10	105808225	105820349	12125	2	101927549	ENST00000447757.2	234240	NA
chr10	106938483	106938882	400	*	vehicle	-1.22898087771684	+	43.3906474049789	101.708263216527	106938682	Intron (ENST00000263054.10/114815, intron 2 of 25)	10	106573671	106956583	382913	2	114815	ENST00000612154.4	17701	SORCS1
chr10	107066824	107067223	400	*	vehicle	-1.53710317307918	+	20.0264526484518	58.1190075523009	107067023	Intron (ENST00000263054.10/114815, intron 1 of 25)	10	106573663	107164534	590872	2	114815	ENST00000263054.10	97311	SORCS1
chr10	107091156	107091555	400	*	vehicle	-1.06630968389122	+	135.734845728395	284.238271310471	107091355	Intron (ENST00000263054.10/114815, intron 1 of 25)	10	106573663	107164534	590872	2	114815	ENST00000263054.10	72979	SORCS1
chr10	107098287	107098686	400	*	vehicle	-1.20952851505067	+	26.7019368646024	61.7514455243197	107098486	Intron (ENST00000263054.10/114815, intron 1 of 25)	10	106573663	107164534	590872	2	114815	ENST00000263054.10	65848	SORCS1
chr10	107103350	107103749	400	*	vehicle	-1.26645558313551	+	21.1390333511435	50.8541316082633	107103549	Intron (ENST00000263054.10/114815, intron 1 of 25)	10	106573663	107164534	590872	2	114815	ENST00000263054.10	60785	SORCS1
chr10	108250966	108251365	400	*	vehicle	-1.4232352085209	+	23.3641947565271	62.6595550173244	108251165	Distal Intergenic	10	108040381	108197849	157469	2	103695365	ENST00000629275.2	-53117	LINC01435
chr10	109676697	109677096	400	*	vehicle	-1.08553979777522	+	50.0661316211295	106.24881068155	109676896	Distal Intergenic	10	109868636	109871032	2397	2	7511	ENST00000494499.1	193936	XPNPEP1
chr10	110475862	110476261	400	*	vehicle	-1.43139373190806	+	25.5893561619106	69.0163214683573	110476061	Intron (ENST00000609514.1/ENST00000609514.1, intron 1 of 3)	10	110497907	110511533	13627	1	1847	ENST00000369583.4	-21646	DUSP5
chr10	110487695	110488094	400	*	vehicle	-1.18170862022773	+	85.668714107266	194.335431503006	110487894	Intron (ENST00000609514.1/ENST00000609514.1, intron 1 of 3)	10	110497907	110511533	13627	1	1847	ENST00000369583.4	-9813	DUSP5
chr10	111890118	111890517	400	*	vehicle	-1.12849194295977	+	62.3045193507389	136.216423950705	111890317	Intron (ENST00000656217.1/ENST00000656217.1, intron 2 of 2)	10	112153870	112183710	29841	2	57678	ENST00000369425.5	293193	GPAM
chr10	112832566	112832965	400	*	vehicle	-1.22160134735125	+	31.1522596753694	72.6487594403761	112832765	Distal Intergenic	10	112823490	112827726	4237	1	103344931	ENST00000564352.1	9076	RP11-57H14.4
chr10	113304709	113305108	400	*	vehicle	-1.13587147332536	+	57.8541965399718	127.135329020658	113304908	Distal Intergenic	10	113161231	113165681	4451	1	6934	ENST00000494353.1	143478	TCF7L2
chr10	114638957	114639356	400	*	vehicle	-1.48383403321949	+	83.4435527018824	233.384139702208	114639156	Intron (ENST00000392955.7/3983, intron 1 of 22)	10	114444086	114632092	188007	2	3983	ENST00000651023.1	-6865	ABLIM1
chr10	114825857	114826256	400	*	vehicle	-1.22728498585483	+	126.834200106861	296.951804212537	114826056	Intron (ENST00000369250.7/57700, intron 1 of 16)	10	114821780	114864717	42938	1	57700	ENST00000369248.9	4077	FAM160B1
chr10	115947111	115947510	400	*	vehicle	-1.3217380186367	+	35.6025824861365	88.9947303144607	115947310	3' UTR	10	115909351	115944959	35609	1	26033	ENST00000449616.2	37760	ATRNL1
chr10	119247238	119247637	400	*	vehicle	-1.23952325534851	+	31.1522596753694	73.5568689333808	119247437	Intron (ENST00000392870.3/2869, intron 1 of 15)	10	119207571	119459745	252175	1	2869	ENST00000392870.3	39667	GRK5
chr10	120012586	120012985	400	*	vehicle	-1.14078487114692	+	74.5429070803483	164.367818233851	120012785	Distal Intergenic	10	119958513	119958592	80	1	100616322	ENST00000580643.1	54073	MIR4682
chr10	120387323	120387722	400	*	vehicle	-1.07751923484707	+	123.496457998786	260.627424492349	120387522	Distal Intergenic	10	120354701	120355183	483	2	6144	ENST00000495531.1	-32140	RPL21
chr10	120729510	120729909	400	*	vehicle	-1.56952465077155	+	24.4767754592188	72.6487594403761	120729709	Intron (ENST00000659883.1/ENST00000659883.1, intron 2 of 6)	10	120763401	120793525	30125	2	283089	ENST00000451706.3	63616	WDR11-AS1
chr10	121118052	121118451	400	*	vehicle	-1.24136460217268	+	32.2648403780612	76.2811974123949	121118251	Distal Intergenic	10	120904065	120905656	1592	1	55717	ENST00000603658.1	213987	WDR11
chr10	123287833	123288232	400	*	vehicle	-1.2305901305785	+	17.8012912430683	41.7730366782162	123288032	Distal Intergenic	10	123162254	123163241	988	1	9184	ENST00000481952.1	125579	BUB3
chr10	124378778	124379177	400	*	vehicle	-1.05752542160562	+	22.2516140538353	46.3135841432398	124378977	Distal Intergenic	10	124398021	124403336	5316	2	4942	ENST00000471127.1	24159	OAT
chr10	126550582	126550981	400	*	vehicle	-1.04583008797325	+	18.91387194576	39.0487081992021	126550781	Intron (ENST00000488181.2/118611, intron 2 of 3)	10	126502660	126524823	22164	2	118611	ENST00000368674.5	-25759	C10orf90
chr10	129531741	129532140	400	*	vehicle	-1.24759655588419	+	12.2383877296094	29.0595037761504	129531940	Intron (ENST00000306010.8/4255, intron 1 of 4)	10	129467262	129537164	69903	1	4255	ENST00000482547.1	64479	MGMT
chr11	2222497	2222896	400	*	vehicle	-1.34748578783435	+	18.91387194576	48.1298031292492	2222696	Distal Intergenic	11	2268495	2270952	2458	2	430	ENST00000331289.4	48056	ASCL2
chr11	8085991	8086390	400	*	vehicle	-1.58149729243763	+	23.3641947565271	69.924430961362	8086190	Intron (ENST00000534099.5/7275, intron 1 of 11)	11	8081211	8106243	25033	1	7275	ENST00000299506.3	4780	TUB
chr11	10392657	10393056	400	*	vehicle	-1.37945351649298	+	17.8012912430683	46.3135841432398	10392856	Intron (ENST00000527261.5/100130460, intron 2 of 2)	11	10408368	10410822	2455	1	100130460	ENST00000527369.1	-15312	NA
chr11	11968565	11968964	400	*	vehicle	-1.11420355602736	+	25.5893561619106	55.3946790732868	11968764	Promoter	11	11965850	11968746	2897	2	27122	ENST00000532372.5	0	DKK3
chr11	12587570	12587969	400	*	vehicle	-1.10812648284246	+	43.3906474049789	93.5352777794842	12587769	Distal Intergenic	11	12674421	12944737	270317	1	7003	ENST00000527636.7	-86452	TEAD1
chr11	13992146	13992545	400	*	vehicle	-1.32369953496998	+	16.6887105403765	41.7730366782162	13992345	Intron (ENST00000576479.4/10418, intron 2 of 15)	11	13962723	14268133	305411	1	10418	ENST00000576479.4	29423	SPON1
chr11	15897486	15897885	400	*	vehicle	-1.14760076590747	+	15.5761298376847	34.5081607341786	15897685	Distal Intergenic	11	15969533	15969621	89	2	102464826	ENST00000352083.7	71736	SOX6
chr11	16126343	16126742	400	*	vehicle	-1.04263120630593	+	70.0925842695812	144.389409387747	16126542	Intron (ENST00000316399.10/55553, intron 5 of 14)	11	16049782	16111869	62088	2	55553	ENST00000524650.1	-14474	SOX6
chr11	16403132	16403531	400	*	vehicle	-1.07899695190845	+	18.91387194576	39.9568176922068	16403331	Promoter	11	15966449	16402867	436419	2	55553	ENST00000655819.1	-265	SOX6
chr11	19890296	19890695	400	*	vehicle	-1.82250539194142	+	20.0264526484518	70.8325404543667	19890495	Intron (ENST00000360655.8/89797, intron 5 of 37)	11	19931765	19933719	1955	1	89797	ENST00000528008.1	-41070	NAV2
chr11	20125940	20126339	400	*	vehicle	-1.31583741719701	+	22.2516140538353	55.3946790732868	20126139	Distal Intergenic	11	20114383	20118282	3900	1	89797	ENST00000528923.1	11557	NAV2
chr11	25566727	25567126	400	*	vehicle	-1.06610926782632	+	25.5893561619106	53.5784600872774	25566926	Distal Intergenic	11	26188842	26663288	474447	1	63982	ENST00000672621.1	-621716	ANO3
chr11	25576317	25576716	400	*	vehicle	-1.00248405804766	+	24.4767754592188	49.0379126222539	25576516	Distal Intergenic	11	26188842	26663288	474447	1	63982	ENST00000672621.1	-612126	ANO3
chr11	27201856	27202255	400	*	vehicle	-1.03126273679202	+	139.072587836471	284.238271310471	27202055	Intron (ENST00000526061.5/103695435, intron 2 of 3)	11	27047186	27218735	171550	2	103695435	ENST00000526061.5	16480	BBOX1-AS1
chr11	27754171	27754570	400	*	vehicle	-1.04076557169848	+	81.2183912964989	167.092146712865	27754370	Intron (ENST00000530663.1/ENST00000530663.1, intron 1 of 1)	11	27654893	27722058	67166	2	627	ENST00000314915.6	-32113	BDNF
chr11	27881946	27882345	400	*	vehicle	-1.0549514779418	+	24.4767754592188	50.8541316082633	27882145	Distal Intergenic	11	27654893	27722058	67166	2	627	ENST00000314915.6	-159888	BDNF
chr11	29173668	29174067	400	*	vehicle	-1.58149729243763	+	30.0396789726777	89.9028398074654	29173867	Intron (ENST00000530960.1/ENST00000530960.1, intron 2 of 4)	11	29594326	29631509	37184	1	105376606	ENST00000658603.1	-420259	NA
chr11	29306501	29306900	400	*	vehicle	-1.13023960524603	+	73.4303263776565	160.735380261832	29306700	Distal Intergenic	11	29594326	29631509	37184	1	105376606	ENST00000658603.1	-287426	NA
chr11	36130429	36130828	400	*	vehicle	-1.3217380186367	+	17.8012912430683	44.4973651572303	36130628	Intron (ENST00000524419.5/143458, intron 4 of 5)	11	36109925	36229211	119287	1	143458	ENST00000534091.1	20504	LDLRAD3
chr11	36362930	36363329	400	*	vehicle	-1.12849194295977	+	31.1522596753694	68.1082119753526	36363129	Promoter	11	36362108	36403360	41253	1	79899	ENST00000526728.5	822	PRR5L
chr11	36463824	36464223	400	*	vehicle	-1.40217359299307	+	23.3641947565271	61.7514455243197	36464023	3' UTR	11	36455289	36463676	8388	1	79899	ENST00000530627.1	8535	PRR5L
chr11	38460938	38461337	400	*	vehicle	-1.02895626940885	+	37.82774389152	77.1893069053996	38461137	Distal Intergenic	11	38632379	38646342	13964	2	103312105	ENST00000662265.1	185005	RP11-277K23.1
chr11	38530189	38530588	400	*	vehicle	-1.41329697146478	+	21.1390333511435	56.3027885662915	38530388	Distal Intergenic	11	38632379	38646342	13964	2	103312105	ENST00000662265.1	115754	RP11-277K23.1
chr11	39741101	39741500	400	*	vehicle	-1.10557755101176	+	24.4767754592188	52.6703505942727	39741300	Distal Intergenic	11	40116170	40241883	125714	2	57689	ENST00000533474.1	500383	LRRC4C
chr11	40445352	40445751	400	*	vehicle	-1.3096926769761	+	30.0396789726777	74.4649784263855	40445551	Exon (ENST00000650272.1/ENST00000650272.1, exon 2 of 2)	11	40114205	40319730	205526	2	57689	ENST00000619527.4	-125622	LRRC4C
chr11	42239061	42239460	400	*	vehicle	-1.06066512913619	+	20.0264526484518	41.7730366782162	42239260	Promoter	11	42183297	42239735	56439	2	100507205	ENST00000530387.5	275	NA
chr11	43328035	43328434	400	*	vehicle	-1.05347858854292	+	38.9403245942118	80.8217448774184	43328234	Intron (ENST00000534695.5/8539, intron 2 of 3)	11	43329986	43336064	6079	1	8539	ENST00000532267.1	-1552	API5
chr11	43946984	43947383	400	*	vehicle	-1.04806509235656	+	33.377421080753	69.0163214683573	43947183	Exon (ENST00000501541.1/ENST00000501541.1, exon 1 of 2)	11	43942637	43943878	1242	1	387763	ENST00000617612.3	4347	C11orf96
chr11	44258075	44258474	400	*	vehicle	-1.24046037460256	+	21.1390333511435	49.9460221152586	44258274	Distal Intergenic	11	44206865	44244301	37437	1	2132	ENST00000528159.1	51210	EXT2
chr11	49390316	49390715	400	*	vehicle	-1.23628124265636	+	48.9535509184377	115.329905611597	49390515	Distal Intergenic	11	49558546	49810417	251872	1	440040	ENST00000534201.5	-167831	RP11-707M1.1
chr11	58394237	58394636	400	*	vehicle	-1.06396271923676	+	63.4171000534306	132.583985978686	58394436	Distal Intergenic	11	58422265	58423313	1049	2	390190	ENST00000302581.2	28677	OR5B2
chr11	69437061	69437460	400	*	vehicle	-1.01469557628368	+	135.734845728395	274.24906688742	69437260	Distal Intergenic	11	69425690	69429621	3932	1	102724265	ENST00000545202.1	11371	NA
chr11	69554857	69555256	400	*	vehicle	-1.39152634879356	+	15.5761298376847	40.8649271852115	69555056	Distal Intergenic	11	69485611	69494952	9342	1	101928292	ENST00000642898.1	69246	NA
chr11	70067995	70068394	400	*	vehicle	-1.61849149991983	+	23.3641947565271	71.7406499473714	70068194	Distal Intergenic	11	70056230	70065371	9142	2	101928443	ENST00000511013.2	-2624	RP11-626H12.3
chr11	71888261	71888660	400	*	vehicle	-1.04583008797325	+	18.91387194576	39.0487081992021	71888460	Intron (ENST00000532852.5/100133315, intron 3 of 3)	11	71878453	71884561	6109	1	100129216	ENST00000530210.1	9808	CTD-2313N18.7
chr11	74330437	74330836	400	*	vehicle	-1.34445809513678	+	20.0264526484518	50.8541316082633	74330636	3' UTR	11	74266657	74311640	44984	2	283208	ENST00000427714.2	-18797	P4HA3
chr11	74559880	74560279	400	*	vehicle	-1.20527904204931	+	44.5032281076706	102.616372709531	74560079	Intron (ENST00000528481.5/10714, intron 1 of 5)	11	74592556	74595502	2947	1	10714	ENST00000532784.5	-32277	POLD3
chr11	75313423	75313822	400	*	vehicle	-1.70702817452149	+	17.8012912430683	58.1190075523009	75313622	Intron (ENST00000420843.7/408, intron 1 of 15)	11	75278677	75312155	33479	2	408	ENST00000524400.5	-1268	ARRB1
chr11	75471991	75472390	400	*	vehicle	-1.58149729243763	+	26.7019368646024	79.9136353844137	75472190	Intron (ENST00000527820.5/81544, intron 2 of 17)	11	75434641	75477851	43211	2	81544	ENST00000443276.6	5461	GDPD5
chr11	78365373	78365772	400	*	vehicle	-1.00742310785921	+	180.238073836066	362.335687708876	78365572	Intron (ENST00000534168.1/ENST00000534168.1, intron 1 of 1)	11	78215297	78341880	126584	2	9846	ENST00000340149.6	-23493	GAB2
chr11	79087180	79087579	400	*	vehicle	-1.11141842960082	+	56.7416158372801	122.594781555635	79087379	Intron (ENST00000278550.12/26011, intron 4 of 33)	11	79067903	79076393	8491	2	26011	ENST00000533038.1	-10787	TENM4
chr11	79234267	79234666	400	*	vehicle	-1.54833042850243	+	26.7019368646024	78.0974163984043	79234466	Intron (ENST00000278550.12/26011, intron 2 of 33)	11	79069942	79215909	145968	2	26011	ENST00000527736.5	-18358	TENM4
chr11	81725692	81726091	400	*	vehicle	-1.35472643059061	+	16.6887105403765	42.6811461712209	81725891	Distal Intergenic	11	81890741	81890836	96	2	100422823	ENST00000581016.1	164745	MIR4300
chr11	85737738	85738137	400	*	vehicle	-1.21604182200935	+	14.463549134993	33.6000512411739	85737937	Intron (ENST00000359152.9/54843, intron 3 of 17)	11	85694288	85728028	33741	2	54843	ENST00000525423.5	-9710	SYTL2
chr11	86360788	86361187	400	*	vehicle	-1.159540379219	+	21.1390333511435	47.2216936362445	86360987	Distal Intergenic	11	86374736	86423108	48373	1	60494	ENST00000354755.5	-13549	CCDC81
chr11	88709605	88710004	400	*	vehicle	-2.09529876423755	+	18.91387194576	80.8217448774184	88709804	Intron (ENST00000455756.6/2915, intron 3 of 8)	11	88511748	88512361	614	1	100873989	ENST00000531994.1	197857	GRM5-AS1
chr11	88979617	88980016	400	*	vehicle	-1.48993005285455	+	37.82774389152	106.24881068155	88979816	Intron (ENST00000455756.6/2915, intron 2 of 8)	11	88911936	89047370	135435	2	2915	ENST00000449371.6	67354	GRM5
chr11	89309418	89309817	400	*	vehicle	-1.03673362000057	+	41.1654859995953	84.4541828494372	89309617	Distal Intergenic	11	89283767	89295308	11542	1	7299	ENST00000528243.1	25651	TYR
chr11	89777156	89777555	400	*	vehicle	-1.07439924017002	+	55.6290351345883	117.146124597606	89777355	Exon (ENST00000529289.2/ENST00000529289.2, exon 1 of 6)	11	89797947	89807220	9274	2	57093	ENST00000532501.2	29665	TRIM49
chr11	92268951	92269350	400	*	vehicle	-1.44063475659778	+	47.8409702157459	129.859657499672	92269150	Distal Intergenic	11	92352096	92896452	544357	1	120114	ENST00000409404.6	-82746	FAT3
chr11	92302789	92303188	400	*	vehicle	-1.1809593628539	+	20.0264526484518	45.405474650235	92302988	Distal Intergenic	11	92352096	92896452	544357	1	120114	ENST00000409404.6	-48908	FAT3
chr11	92309612	92310011	400	*	vehicle	-1.60973097316657	+	25.5893561619106	78.0974163984043	92309811	Distal Intergenic	11	92352096	92896452	544357	1	120114	ENST00000409404.6	-42085	FAT3
chr11	92390782	92391181	400	*	vehicle	-1.02018605978112	+	36.7151631888283	74.4649784263855	92390981	Intron (ENST00000409404.6/120114, intron 1 of 24)	11	92355186	92524949	169764	1	120114	ENST00000528921.1	35596	FAT3
chr11	93498669	93499068	400	*	vehicle	-1.00248405804766	+	110.145489566485	220.670606800142	93498868	Promoter	11	93478472	93499351	20880	2	56935	ENST00000525141.1	283	SMCO4
chr11	93908725	93909124	400	*	vehicle	-1.14165640215821	+	71.205164972273	157.102942289813	93908924	Distal Intergenic	11	93818232	93850618	32387	2	387804	ENST00000409977.2	-58107	VSTM5
chr11	94186609	94187008	400	*	vehicle	-1.0065884563804	+	14.463549134993	29.0595037761504	94186808	Intron (ENST00000655054.1/ENST00000655054.1, intron 1 of 2)	11	94128929	94181966	53038	1	24145	ENST00000436171.2	57680	PANX1
chr11	94330819	94331218	400	*	vehicle	-1.12206567380033	+	20.0264526484518	43.5892556642256	94331018	Distal Intergenic	11	94305593	94307721	2129	1	390243	ENST00000440961.6	25226	IZUMO1R
chr11	96053099	96053498	400	*	vehicle	-1.03633579977445	+	43.3906474049789	88.9947303144607	96053298	Intron (ENST00000524717.6/84441, intron 2 of 4)	11	95978755	96093520	114766	2	84441	ENST00000618849.1	40022	MAML2
chr11	96397784	96398183	400	*	vehicle	-1.1894209416021	+	37.82774389152	86.2704018354466	96397983	Intron (ENST00000546177.1/8690, intron 1 of 2)	11	96390013	96393561	3549	1	8690	ENST00000332349.5	7771	JRKL
chr11	97525301	97525700	400	*	vehicle	-1.1870211156411	+	42.2780667022871	96.2596062584983	97525500	Distal Intergenic	11	96508425	96514748	6324	1	105369443	ENST00000543403.1	1016876	RP11-49K4.2
chr11	97615594	97615993	400	*	vehicle	-1.48463575318504	+	54.5164544318965	152.56239482479	97615793	Distal Intergenic	11	96508425	96514748	6324	1	105369443	ENST00000543403.1	1107169	RP11-49K4.2
chr11	97909991	97910390	400	*	vehicle	-1.01635623262922	+	25.5893561619106	51.762241101268	97910190	Intron (ENST00000667368.1/ENST00000667368.1, intron 4 of 5)	11	99020949	100358885	1337937	1	53942	ENST00000524871.6	-1110559	CNTN5
chr11	98955589	98955988	400	*	vehicle	-1.34174371043974	+	21.1390333511435	53.5784600872774	98955788	Distal Intergenic	11	99020949	100358885	1337937	1	53942	ENST00000524871.6	-64961	CNTN5
chr11	100339899	100340298	400	*	vehicle	-1.24046037460256	+	21.1390333511435	49.9460221152586	100340098	Intron (ENST00000524871.6/53942, intron 21 of 24)	11	100191177	100356289	165113	1	53942	ENST00000524560.1	148722	CNTN5
chr11	100876776	100877175	400	*	vehicle	-1.04045190824668	+	27.8145175672941	57.2108980592962	100876975	Intron (ENST00000298815.13/143872, intron 4 of 23)	11	100913500	100948535	35036	1	143872	ENST00000531183.1	-36325	ARHGAP42
chr11	101049088	101049487	400	*	vehicle	-1.04583008797325	+	37.82774389152	78.0974163984043	101049287	Intron (ENST00000325455.10/5241, intron 6 of 7)	11	101041661	101051470	9810	2	5241	ENST00000530764.1	1983	PGR
chr11	101686513	101686912	400	*	vehicle	-1.06250882911988	+	37.82774389152	79.005525891409	101686712	Intron (ENST00000526713.1/7225, intron 1 of 1)	11	101451564	101584007	132444	2	7225	ENST00000344327.8	-102506	TRPC6
chr11	101863382	101863781	400	*	vehicle	-1.44399376868769	+	30.0396789726777	81.7298543704231	101863581	Intron (ENST00000526713.1/7225, intron 1 of 1)	11	101504705	101872562	367858	2	7225	ENST00000526713.1	8781	TRPC6
chr11	101949818	101950217	400	*	vehicle	-1.36238000313404	+	22.2516140538353	57.2108980592962	101950017	Intron (ENST00000263468.13/57562, intron 4 of 10)	11	101944375	101998028	53654	1	57562	ENST00000532529.1	5443	CEP126
chr11	102220725	102221124	400	*	vehicle	-1.08889880986513	+	36.7151631888283	78.0974163984043	102220924	Intron (ENST00000282441.10/10413, intron 6 of 8)	11	102226973	102230502	3530	1	10413	ENST00000528834.1	-5849	YAP1
chr11	102306272	102306671	400	*	vehicle	-1.00914778832867	+	195.814203673751	394.11951996404	102306471	Distal Intergenic	11	102317450	102339394	21945	1	330	ENST00000615299.4	-10779	BIRC3
chr11	102446581	102446980	400	*	vehicle	-1.14143099866726	+	41.1654859995953	90.8109493004701	102446780	Intron (ENST00000398136.7/114908, intron 2 of 4)	11	102402034	102449452	47419	2	114908	ENST00000531103.5	2472	TMEM123
chr11	103482043	103482442	400	*	vehicle	-1.30313123284785	+	47.8409702157459	118.054234090611	103482242	Distal Intergenic	11	103468389	103479733	11345	1	79659	ENST00000527252.1	13654	DYNC2H1
chr11	105524278	105524677	400	*	vehicle	-1.48463575318504	+	31.1522596753694	87.1785113284513	105524477	Intron (ENST00000528811.1/ENST00000528811.1, intron 1 of 4)	11	105137721	105516002	378282	2	59082	ENST00000649856.1	-8276	CARD18
chr11	106391914	106392313	400	*	vehicle	-1.05592331700912	+	58.9667772426636	122.594781555635	106392113	Distal Intergenic	11	106251407	106264905	13499	1	101928535	ENST00000525797.1	140507	RP11-680E19.1
chr11	106926310	106926709	400	*	vehicle	-1.21398816324137	+	21.1390333511435	49.0379126222539	106926509	Intron (ENST00000526355.7/2977, intron 4 of 7)	11	106687375	107018151	330777	2	2977	ENST00000347596.2	91442	GUCY1A2
chr11	110187717	110188116	400	*	vehicle	-1.01635623262922	+	25.5893561619106	51.762241101268	110187916	Intron (ENST00000645527.1/5962, intron 14 of 18)	11	110185073	110233466	48394	2	5962	ENST00000645312.1	45350	RDX
chr11	113177003	113177402	400	*	vehicle	-1.36238000313404	+	22.2516140538353	57.2108980592962	113177202	Intron (ENST00000621518.4/4684, intron 2 of 19)	11	113132928	113275564	142637	1	4684	ENST00000611284.4	44075	NCAM1
chr11	113564039	113564438	400	*	vehicle	-1.22160134735125	+	23.3641947565271	54.4865695802821	113564238	Distal Intergenic	11	113413864	113475691	61828	2	1813	ENST00000540600.5	-88348	DRD2
chr11	115305546	115305945	400	*	vehicle	-1.16074614196439	+	25.5893561619106	57.2108980592962	115305745	Intron (ENST00000331581.11/23705, intron 1 of 11)	11	115229156	115287477	58322	2	23705	ENST00000543540.5	-18069	CADM1
chr11	116960909	116961308	400	*	vehicle	-1.64954267986073	+	35.6025824861365	111.697467639578	116961108	Intron (ENST00000445177.5/23387, intron 1 of 24)	11	116893845	116957064	63220	2	23387	ENST00000497049.5	-3845	SIK3
