CHR	START	END	name	log2FC(IFNy_vs_vehicle)	strand	IFNy	vehicle	summit
chr12	127401034	127401434	vehicle	-1.06458017913957	+	17.8012912430683	37.2324892131927	127401234
chr12	127729385	127729785	vehicle	-1.13587147332536	+	28.9270982699859	63.5676645103291	127729585
chr12	129571027	129571427	vehicle	-1.08142368930299	+	30.0396789726777	63.5676645103291	129571227
chr12	131955745	131956145	vehicle	-1.26502362764238	+	20.0264526484518	48.1298031292492	131955945
chr13	23654020	23654420	vehicle	-1.01822986281579	+	30.0396789726777	60.843336031315	23654220
chr13	25242969	25243369	vehicle	-1.12206567380033	+	20.0264526484518	43.5892556642256	25243169
chr13	27339324	27339724	vehicle	-1.04263120630593	+	23.3641947565271	48.1298031292492	27339524
chr13	27770814	27771214	vehicle	-1.32593800716598	+	15.5761298376847	39.0487081992021	27771014
chr13	29520695	29521095	vehicle	-1.0894978113439	+	62.3045193507389	132.583985978686	29520895
chr13	29861686	29862086	vehicle	-1.0695982539062	+	31.1522596753694	65.3838834963385	29861886
chr13	32881172	32881572	vehicle	-1.12206567380033	+	20.0264526484518	43.5892556642256	32881372
chr13	33392801	33393201	vehicle	-1.25722525708197	+	31.1522596753694	74.4649784263855	33393001
chr13	34816637	34817037	vehicle	-1.19735380110457	+	23.3641947565271	53.5784600872774	34816837
chr13	40031032	40031432	vehicle	-1.16645979315879	+	48.9535509184377	109.881248653569	40031232
chr13	41610352	41610752	vehicle	-1.39508416820675	+	20.0264526484518	52.6703505942727	41610552
chr13	42134094	42134494	vehicle	-1.06066512913619	+	60.0793579453553	125.319110034649	42134294
chr13	44181951	44182351	vehicle	-1.03960351360836	+	30.0396789726777	61.7514455243197	44182151
chr13	44249438	44249838	vehicle	-1.50057729705406	+	16.6887105403765	47.2216936362445	44249638
chr13	44474093	44474493	vehicle	-1.02895626940885	+	15.5761298376847	31.7838322551645	44474293
chr13	44719952	44720352	vehicle	-1.33554704122938	+	96.7945211341836	244.281453618265	44720152
chr13	45292210	45292610	vehicle	-1.01188275604991	+	56.7416158372801	114.421796118592	45292410
chr13	46120143	46120543	vehicle	-1.11420355602736	+	25.5893561619106	55.3946790732868	46120343
chr13	48954089	48954489	vehicle	-1.25451596982398	+	28.9270982699859	69.0163214683573	48954289
chr13	50649386	50649786	vehicle	-1.33505939713453	+	36.7151631888283	92.6271682864795	50649586
chr13	51636423	51636823	vehicle	-1.3779638983525	+	42.2780667022871	109.881248653569	51636623
chr13	51858765	51859165	vehicle	-1.29199067524264	+	31.1522596753694	76.2811974123949	51858965
chr13	59533570	59533970	vehicle	-1.01283660404557	+	40.0529052969036	80.8217448774184	59533770
chr13	61129214	61129614	vehicle	-1.61651588161605	+	41.1654859995953	126.227219527653	61129414
chr13	61685599	61685999	vehicle	-1.25956919755027	+	16.6887105403765	39.9568176922068	61685799
chr13	61695191	61695591	vehicle	-1.21182032655866	+	41.1654859995953	95.3514967654936	61695391
chr13	61727727	61728127	vehicle	-1.3665376286077	+	48.9535509184377	126.227219527653	61727927
chr13	62021123	62021523	vehicle	-1.09635555469444	+	102.357424647642	218.854387814133	62021323
chr13	66405942	66406342	vehicle	-1.01515046988382	+	46.7283895130542	94.4433872724889	66406142
chr13	67619996	67620396	vehicle	-1.68278062827481	+	16.6887105403765	53.5784600872774	67620196
chr13	69474215	69474615	vehicle	-1.44399376868769	+	50.0661316211295	136.216423950705	69474415
chr13	72109826	72110226	vehicle	-1.54101822308256	+	25.5893561619106	74.4649784263855	72110026
chr13	72125539	72125939	vehicle	-1.10391832709007	+	33.377421080753	71.7406499473714	72125739
chr13	72648663	72649063	vehicle	-1.00248405804766	+	24.4767754592188	49.0379126222539	72648863
chr13	73218155	73218555	vehicle	-1.02895626940885	+	20.0264526484518	40.8649271852115	73218355
chr13	73325623	73326023	vehicle	-1.32236432428616	+	52.291293026513	130.767766992677	73325823
chr13	73578264	73578664	vehicle	-1.08048657004893	+	24.4767754592188	51.762241101268	73578464
chr13	74270034	74270434	vehicle	-1.50349478043636	+	21.1390333511435	59.9352265383103	74270234
chr13	76853273	76853673	vehicle	-1.24180491807443	+	43.3906474049789	102.616372709531	76853473
chr13	77952712	77953112	vehicle	-1.29199067524264	+	17.8012912430683	43.5892556642256	77952912
chr13	78160805	78161205	vehicle	-1.21799009379887	+	22.2516140538353	51.762241101268	78161005
chr13	79079425	79079825	vehicle	-1.20952851505067	+	33.377421080753	77.1893069053996	79079625
chr13	80871472	80871872	vehicle	-1.15768958353105	+	33.377421080753	74.4649784263855	80871672
chr13	80957218	80957618	vehicle	-1.07983743841103	+	43.3906474049789	91.7190587934748	80957418
chr13	80962871	80963271	vehicle	-1.29199067524264	+	14.463549134993	35.4162702271833	80963071
chr13	84649876	84650276	vehicle	-1.15768958353105	+	16.6887105403765	37.2324892131927	84650076
chr13	84668550	84668950	vehicle	-1.52578785985134	+	40.0529052969036	115.329905611597	84668750
chr13	85093807	85094207	vehicle	-1.04296312740273	+	91.2316176207248	187.978665051973	85094007
chr13	85266350	85266750	vehicle	-1.24955540892225	+	25.5893561619106	60.843336031315	85266550
chr13	85277726	85278126	vehicle	-1.64764962744256	+	34.4900017834447	108.065029667559	85277926
chr13	85503769	85504169	vehicle	-1.02421835040219	+	135.734845728395	276.065285873429	85503969
chr13	86549792	86550192	vehicle	-1.159540379219	+	42.2780667022871	94.4433872724889	86549992
chr13	86684377	86684777	vehicle	-1.29199067524264	+	30.0396789726777	73.5568689333808	86684577
chr13	88866183	88866583	vehicle	-1.53299877474644	+	36.7151631888283	106.24881068155	88866383
chr13	88895254	88895654	vehicle	-1.21604182200935	+	14.463549134993	33.6000512411739	88895454
chr13	88979802	88980202	vehicle	-1.26774312899597	+	22.2516140538353	53.5784600872774	88980002
chr13	89550785	89551185	vehicle	-1.2430810747617	+	33.377421080753	79.005525891409	89550985
chr13	89688970	89689370	vehicle	-1.08206760586841	+	35.6025824861365	75.3730879193902	89689170
chr13	90259870	90260270	vehicle	-1.12926117520454	+	27.8145175672941	60.843336031315	90260070
chr13	90386477	90386877	vehicle	-1.12885483946297	+	58.9667772426636	128.951548006668	90386677
chr13	90918500	90918900	vehicle	-1.07267764683817	+	28.9270982699859	60.843336031315	90918700
chr13	91154534	91154934	vehicle	-1.01368951275554	+	21.1390333511435	42.6811461712209	91154734
chr13	91270072	91270472	vehicle	-1.36414046099848	+	14.463549134993	37.2324892131927	91270272
chr13	91482501	91482901	vehicle	-1.36414046099848	+	28.9270982699859	74.4649784263855	91482701
chr13	92510381	92510781	vehicle	-1.40948423826109	+	61.1919386480471	162.551599247841	92510581
chr13	94195674	94196074	vehicle	-1.01283660404557	+	40.0529052969036	80.8217448774184	94195874
chr13	94617375	94617775	vehicle	-1.19245500169173	+	16.6887105403765	38.1405987061974	94617575
chr13	96781170	96781570	vehicle	-1.01515046988382	+	23.3641947565271	47.2216936362445	96781370
chr13	97328101	97328501	vehicle	-1.02895626940885	+	46.7283895130542	95.3514967654936	97328301
chr13	101473472	101473872	vehicle	-1.06066512913619	+	40.0529052969036	83.5460733564325	101473672
chr13	101512679	101513079	vehicle	-1.17517701025989	+	33.377421080753	75.3730879193902	101512879
chr13	102289596	102289996	vehicle	-1.06066512913619	+	30.0396789726777	62.6595550173244	102289796
chr13	102817878	102818278	vehicle	-1.89024999857726	+	26.7019368646024	98.9839347375124	102818078
chr13	104015212	104015612	vehicle	-1.07202499130074	+	110.145489566485	231.567920716199	104015412
chr13	104024423	104024823	vehicle	-1.21852851330162	+	52.291293026513	121.68667206263	104024623
chr13	104301620	104302020	vehicle	-1.17517701025989	+	33.377421080753	75.3730879193902	104301820
chr13	105196041	105196441	vehicle	-1.82023878496948	+	54.5164544318965	192.519212516997	105196241
chr13	105346124	105346524	vehicle	-1.35728213549436	+	40.0529052969036	102.616372709531	105346324
chr13	105967248	105967648	vehicle	-1.29199067524264	+	17.8012912430683	43.5892556642256	105967448
chr13	105969770	105970170	vehicle	-1.44399376868769	+	30.0396789726777	81.7298543704231	105969970
chr13	106028901	106029301	vehicle	-1.42584642197744	+	53.4038737292048	143.481299894743	106029101
chr13	106109448	106109848	vehicle	-1.19245500169173	+	33.377421080753	76.2811974123949	106109648
chr13	106349378	106349778	vehicle	-1.19390567556046	+	78.9932298911154	180.713789107935	106349578
chr13	106357220	106357620	vehicle	-1.08048657004893	+	97.9071018368754	207.048964405072	106357420
chr13	110485500	110485900	vehicle	-1.15548867533778	+	53.4038737292048	118.962343583616	110485700
chr13	111449105	111449505	vehicle	-1.26161702619913	+	17.8012912430683	42.6811461712209	111449305
chr14	21158148	21158548	vehicle	-1.1809593628539	+	20.0264526484518	45.405474650235	21158348
chr14	22200980	22201380	vehicle	-1.09169202475681	+	20.0264526484518	42.6811461712209	22201180
chr14	28661356	28661756	vehicle	-1.38259322402355	+	40.0529052969036	104.432591695541	28661556
chr14	29716020	29716420	vehicle	-1.09529876423755	+	37.82774389152	80.8217448774184	29716220
chr14	31991050	31991450	vehicle	-1.21338084054628	+	48.9535509184377	113.513686625588	31991250
chr14	32828506	32828906	vehicle	-1.08553979777522	+	22.2516140538353	47.2216936362445	32828706
chr14	33714960	33715360	vehicle	-1.53890541571316	+	27.8145175672941	80.8217448774184	33715160
chr14	34388824	34389224	vehicle	-1.1018877918627	+	30.0396789726777	64.4757740033338	34389024
chr14	37567039	37567439	vehicle	-1.24955540892225	+	25.5893561619106	60.843336031315	37567239
chr14	41062807	41063207	vehicle	-1.26645558313551	+	21.1390333511435	50.8541316082633	41063007
chr14	42994061	42994461	vehicle	-1.15663882234776	+	74.5429070803483	166.18403721986	42994261
chr14	44700207	44700607	vehicle	-1.42584642197744	+	26.7019368646024	71.7406499473714	44700407
chr14	44701778	44702178	vehicle	-2.0065884563804	+	14.463549134993	58.1190075523009	44701978
chr14	44782783	44783183	vehicle	-1.87177293685812	+	34.4900017834447	126.227219527653	44782983
chr14	46054539	46054939	vehicle	-1.8273224082392	+	25.5893561619106	90.8109493004701	46054739
chr14	46985950	46986350	vehicle	-1.24892195335076	+	37.82774389152	89.9028398074654	46986150
chr14	50335312	50335712	vehicle	-1.68278062827481	+	16.6887105403765	53.5784600872774	50335512
chr14	52871594	52871994	vehicle	-1.02895626940885	+	17.8012912430683	36.324379720188	52871794
chr14	53022572	53022972	vehicle	-1.25246231105601	+	41.1654859995953	98.0758252445077	53022772
chr14	55699119	55699519	vehicle	-1.2513486907453	+	40.0529052969036	95.3514967654936	55699319
chr14	55957946	55958346	vehicle	-1.02895626940885	+	24.4767754592188	49.9460221152586	55958146
chr14	56180718	56181118	vehicle	-1.00470872316217	+	26.7019368646024	53.5784600872774	56180918
chr14	59221601	59222001	vehicle	-1.5730108265498	+	34.4900017834447	102.616372709531	59221801
chr14	61368336	61368736	vehicle	-1.20952851505067	+	20.0264526484518	46.3135841432398	61368536
chr14	64817569	64817969	vehicle	-1.48146847410636	+	21.1390333511435	59.0271170453056	64817769
chr14	65000890	65001290	vehicle	-1.04144721359205	+	25.5893561619106	52.6703505942727	65001090
chr14	66117605	66118005	vehicle	-1.0695982539062	+	15.5761298376847	32.6919417481692	66117805
chr14	66495468	66495868	vehicle	-1.31368574634196	+	24.4767754592188	60.843336031315	66495668
chr14	67221609	67222009	vehicle	-1.48232188734679	+	28.9270982699859	80.8217448774184	67221809
chr14	68444696	68445096	vehicle	-1.64813448546792	+	27.8145175672941	87.1785113284513	68444896
chr14	68962168	68962568	vehicle	-1.12206567380033	+	20.0264526484518	43.5892556642256	68962368
chr14	70755017	70755417	vehicle	-1.14532102610064	+	111.258070269177	246.097672604274	70755217
chr14	70836965	70837365	vehicle	-1.01635623262922	+	25.5893561619106	51.762241101268	70837165
chr14	72745564	72745964	vehicle	-1.02018605978112	+	36.7151631888283	74.4649784263855	72745764
chr14	72781681	72782081	vehicle	-1.20179286627107	+	36.7151631888283	84.4541828494372	72781881
chr14	75234482	75234882	vehicle	-1.08553979777522	+	44.5032281076706	94.4433872724889	75234682
chr14	76844248	76844648	vehicle	-1.41329697146478	+	21.1390333511435	56.3027885662915	76844448
chr14	77593490	77593890	vehicle	-1.84453169827142	+	27.8145175672941	99.8920442305171	77593690
chr14	78836804	78837204	vehicle	-1.10295685085263	+	21.1390333511435	45.405474650235	78837004
chr14	79016825	79017225	vehicle	-1.31471075174273	+	23.3641947565271	58.1190075523009	79017025
chr14	80310946	80311346	vehicle	-1.10839073690326	+	58.9667772426636	127.135329020658	80311146
chr14	80434908	80435308	vehicle	-1.13329292922359	+	17.8012912430683	39.0487081992021	80435108
chr14	81246583	81246983	vehicle	-1.02895626940885	+	20.0264526484518	40.8649271852115	81246783
chr14	81275512	81275912	vehicle	-1.01822986281579	+	30.0396789726777	60.843336031315	81275712
chr14	82354119	82354519	vehicle	-1.12849194295977	+	31.1522596753694	68.1082119753526	82354319
chr14	85437184	85437584	vehicle	-1.08142368930299	+	30.0396789726777	63.5676645103291	85437384
chr14	85617752	85618152	vehicle	-1.18889718227854	+	32.2648403780612	73.5568689333808	85617952
chr14	86961072	86961472	vehicle	-1.06458017913957	+	17.8012912430683	37.2324892131927	86961272
chr14	87408254	87408654	vehicle	-1.08142368930299	+	30.0396789726777	63.5676645103291	87408454
chr14	90646048	90646448	vehicle	-1.1881548642581	+	26.7019368646024	60.843336031315	90646248
chr14	93085905	93086305	vehicle	-1.06610926782632	+	25.5893561619106	53.5784600872774	93086105
chr14	94474674	94475074	vehicle	-1.11302053419733	+	22.2516140538353	48.1298031292492	94474874
chr14	94738779	94739179	vehicle	-1.0065884563804	+	14.463549134993	29.0595037761504	94738979
chr14	94795338	94795738	vehicle	-1.01515046988382	+	23.3641947565271	47.2216936362445	94795538
chr14	95346793	95347193	vehicle	-1.48838788804615	+	17.8012912430683	49.9460221152586	95346993
chr14	96136289	96136689	vehicle	-1.92204106549234	+	15.5761298376847	59.0271170453056	96136489
chr14	97172332	97172732	vehicle	-1.02895626940885	+	24.4767754592188	49.9460221152586	97172532
chr14	99218247	99218647	vehicle	-1.06692411960787	+	33.377421080753	69.924430961362	99218447
chr14	99511367	99511767	vehicle	-1.32851655126776	+	14.463549134993	36.324379720188	99511567
chr14	99579850	99580250	vehicle	-1.38313856330084	+	102.357424647642	266.984190943382	99580050
chr14	99654233	99654633	vehicle	-1.12206567380033	+	13.3509684323012	29.0595037761504	99654433
chr14	101235209	101235609	vehicle	-1.01961840482951	+	34.4900017834447	69.924430961362	101235409
chr14	106442892	106443292	vehicle	-1.22160134735125	+	15.5761298376847	36.324379720188	106443092
chr15	20341845	20342245	vehicle	-1.02895626940885	+	33.377421080753	68.1082119753526	20342045
chr15	29924695	29925095	vehicle	-1.22160134735125	+	38.9403245942118	90.8109493004701	29924895
chr15	34056210	34056610	vehicle	-1.13998758179759	+	22.2516140538353	49.0379126222539	34056410
chr15	36392669	36393069	vehicle	-1.20952851505067	+	13.3509684323012	30.8757227621598	36392869
chr15	36478509	36478909	vehicle	-1.35088436429621	+	17.8012912430683	45.405474650235	36478709
chr15	37853801	37854201	vehicle	-1.07267764683817	+	28.9270982699859	60.843336031315	37854001
chr15	38758052	38758452	vehicle	-1.29199067524264	+	24.4767754592188	59.9352265383103	38758252
chr15	39016707	39017107	vehicle	-1.35472643059061	+	16.6887105403765	42.6811461712209	39016907
chr15	40845868	40846268	vehicle	-1.65456075462735	+	15.5761298376847	49.0379126222539	40846068
chr15	41607045	41607445	vehicle	-1.17169644152493	+	27.8145175672941	62.6595550173244	41607245
chr15	47870915	47871315	vehicle	-1.35472643059061	+	16.6887105403765	42.6811461712209	47871115
chr15	48412284	48412684	vehicle	-1.02895626940885	+	17.8012912430683	36.324379720188	48412484
chr15	50622344	50622744	vehicle	-1.02895626940885	+	20.0264526484518	40.8649271852115	50622544
chr15	52213184	52213584	vehicle	-1.07899695190845	+	18.91387194576	39.9568176922068	52213384
chr15	52295641	52296041	vehicle	-1.17517701025989	+	33.377421080753	75.3730879193902	52295841
chr15	52427792	52428192	vehicle	-1.20952851505067	+	13.3509684323012	30.8757227621598	52427992
chr15	54618085	54618485	vehicle	-1.7345089109436	+	14.463549134993	48.1298031292492	54618285
chr15	56758796	56759196	vehicle	-1.12206567380033	+	20.0264526484518	43.5892556642256	56758996
chr15	57217748	57218148	vehicle	-1.07626198418721	+	40.0529052969036	84.4541828494372	57217948
chr15	57356674	57357074	vehicle	-2.02895626940885	+	22.2516140538353	90.8109493004701	57356874
chr15	57866151	57866551	vehicle	-1.22640233361507	+	16.6887105403765	39.0487081992021	57866351
chr15	58209051	58209451	vehicle	-1.10912661809283	+	31.1522596753694	67.2001024823479	58209251
chr15	58346292	58346692	vehicle	-1.12206567380033	+	100.132263242259	217.946278321128	58346492
chr15	59825908	59826308	vehicle	-1.20952851505067	+	20.0264526484518	46.3135841432398	59826108
chr15	60421512	60421912	vehicle	-1.29199067524264	+	21.1390333511435	51.762241101268	60421712
chr15	60701313	60701713	vehicle	-1.40746789266258	+	22.2516140538353	59.0271170453056	60701513
chr15	60804959	60805359	vehicle	-1.13766252885135	+	25.5893561619106	56.3027885662915	60805159
chr15	62809362	62809762	vehicle	-1.06066512913619	+	20.0264526484518	41.7730366782162	62809562
chr15	62850738	62851138	vehicle	-1.13818533916361	+	99.0196825395672	217.946278321128	62850938
chr15	62989688	62990088	vehicle	-1.47754632839872	+	18.91387194576	52.6703505942727	62989888
chr15	65654969	65655369	vehicle	-1.04583008797325	+	18.91387194576	39.0487081992021	65655169
chr15	66744109	66744509	vehicle	-1.20583403149293	+	25.5893561619106	59.0271170453056	66744309
chr15	67174952	67175352	vehicle	-1.05932991845237	+	52.291293026513	108.973139160564	67175152
chr15	68543177	68543577	vehicle	-1.04144721359205	+	25.5893561619106	52.6703505942727	68543377
chr15	73941028	73941428	vehicle	-1.30055268874607	+	62.3045193507389	153.470504317794	73941228
chr15	77266684	77267084	vehicle	-1.42949419899258	+	33.377421080753	89.9028398074654	77266884
chr15	80265028	80265428	vehicle	-1.21604182200935	+	14.463549134993	33.6000512411739	80265228
chr15	81336576	81336976	vehicle	-1.02895626940885	+	17.8012912430683	36.324379720188	81336776
chr15	83060955	83061355	vehicle	-1.25451596982398	+	28.9270982699859	69.0163214683573	83061155
chr15	84833383	84833783	vehicle	-1.13998758179759	+	22.2516140538353	49.0379126222539	84833583
chr15	85477756	85478156	vehicle	-1.16645979315879	+	17.8012912430683	39.9568176922068	85477956
chr15	85479209	85479609	vehicle	-1.56329269706004	+	32.2648403780612	95.3514967654936	85479409
chr15	87269573	87269973	vehicle	-1.29199067524264	+	25.5893561619106	62.6595550173244	87269773
chr15	87764885	87765285	vehicle	-1.1610598054162	+	81.2183912964989	181.62189860094	87765085
chr15	88792842	88793242	vehicle	-1.03960351360836	+	60.0793579453553	123.502891048639	88793042
chr15	88810448	88810848	vehicle	-1.20952851505067	+	33.377421080753	77.1893069053996	88810648
chr15	88982456	88982856	vehicle	-1.21291910425145	+	27.8145175672941	64.4757740033338	88982656
chr15	90336662	90337062	vehicle	-1.16645979315879	+	22.2516140538353	49.9460221152586	90336862
chr15	94036210	94036610	vehicle	-1.06145890909618	+	175.787751025299	366.876235173899	94036410
chr15	95032161	95032561	vehicle	-1.19245500169173	+	22.2516140538353	50.8541316082633	95032361
chr15	95857112	95857512	vehicle	-1.08142368930299	+	30.0396789726777	63.5676645103291	95857312
chr15	95932646	95933046	vehicle	-1.16645979315879	+	48.9535509184377	109.881248653569	95932846
chr15	96767680	96768080	vehicle	-1.04221236611112	+	72.3177456749648	148.929956852771	96767880
chr15	97791824	97792224	vehicle	-1.20772175834504	+	52.291293026513	120.778562569625	97792024
chr15	99202125	99202525	vehicle	-1.0778658698898	+	32.2648403780612	68.1082119753526	99202325
chr15	99521383	99521783	vehicle	-1.29199067524264	+	21.1390333511435	51.762241101268	99521583
chr15	100004970	100005370	vehicle	-1.33707856477118	+	23.3641947565271	59.0271170453056	100005170
chr16	1025205	1025605	vehicle	-1.02113676494955	+	41.1654859995953	83.5460733564325	1025405
chr16	7405174	7405574	vehicle	-1.30025829122625	+	64.5296807561224	158.919161275823	7405374
chr16	8119830	8120230	vehicle	-1.05901350326503	+	42.2780667022871	88.086620821456	8120030
chr16	8179285	8179685	vehicle	-1.22160134735125	+	31.1522596753694	72.6487594403761	8179485
chr16	9665739	9666139	vehicle	-1.19245500169173	+	22.2516140538353	50.8541316082633	9665939
chr16	11132822	11133222	vehicle	-1.01515046988382	+	23.3641947565271	47.2216936362445	11133022
chr16	17358821	17359221	vehicle	-1.11228465300775	+	41.1654859995953	88.9947303144607	17359021
chr16	19502656	19503056	vehicle	-1.05752542160562	+	22.2516140538353	46.3135841432398	19502856
chr16	19507901	19508301	vehicle	-1.07475995902198	+	34.4900017834447	72.6487594403761	19508101
chr16	20042924	20043324	vehicle	-1.26342152304587	+	18.91387194576	45.405474650235	20043124
chr16	23491929	23492329	vehicle	-1.37540668343028	+	31.1522596753694	80.8217448774184	23492129
chr16	23905004	23905404	vehicle	-1.22487647938411	+	48.9535509184377	114.421796118592	23905204
chr16	35574512	35574912	vehicle	-1.03767348650996	+	36.7151631888283	75.3730879193902	35574712
chr16	48961590	48961990	vehicle	-1.02253000024942	+	50.0661316211295	101.708263216527	48961790
chr16	52497141	52497541	vehicle	-1.11766049468033	+	136.847426431087	296.951804212537	52497341
chr16	52837245	52837645	vehicle	-1.34445809513678	+	30.0396789726777	76.2811974123949	52837445
chr16	54522545	54522945	vehicle	-1.12206567380033	+	23.3641947565271	50.8541316082633	54522745
chr16	55876831	55877231	vehicle	-1.19245500169173	+	16.6887105403765	38.1405987061974	55877031
chr16	58651889	58652289	vehicle	-1.52199628068897	+	30.0396789726777	86.2704018354466	58652089
chr16	60448850	60449250	vehicle	-1.58149729243763	+	23.3641947565271	69.924430961362	60449050
chr16	60642921	60643321	vehicle	-1.17765799976365	+	38.9403245942118	88.086620821456	60643121
chr16	61820380	61820780	vehicle	-1.82250539194142	+	73.4303263776565	259.719314999344	61820580
chr16	63315147	63315547	vehicle	-1.00248405804766	+	24.4767754592188	49.0379126222539	63315347
chr16	65310485	65310885	vehicle	-1.13329292922359	+	17.8012912430683	39.0487081992021	65310685
chr16	67296397	67296797	vehicle	-1.22487647938411	+	24.4767754592188	57.2108980592962	67296597
chr16	78184547	78184947	vehicle	-1.11141842960082	+	18.91387194576	40.8649271852115	78184747
chr16	80041101	80041501	vehicle	-1.13998758179759	+	66.7548421615059	147.113737866762	80041301
chr16	80300879	80301279	vehicle	-1.61723150417084	+	32.2648403780612	98.9839347375124	80301079
chr16	80371598	80371998	vehicle	-1.08317666040674	+	52.291293026513	110.789358146574	80371798
chr16	81144050	81144450	vehicle	-1.15101704749646	+	123.496457998786	274.24906688742	81144250
chr16	83847551	83847951	vehicle	-1.0549514779418	+	24.4767754592188	50.8541316082633	83847751
chr16	84271834	84272234	vehicle	-1.06066512913619	+	20.0264526484518	41.7730366782162	84272034
chr16	85716640	85717040	vehicle	-1.44810987715993	+	38.9403245942118	106.24881068155	85716840
chr16	86142724	86143124	vehicle	-1.11302053419733	+	44.5032281076706	96.2596062584983	86142924
chr17	4483325	4483725	vehicle	-1.29199067524264	+	23.3641947565271	57.2108980592962	4483525
chr17	5837057	5837457	vehicle	-1.37260913545093	+	32.2648403780612	83.5460733564325	5837257
chr17	12089861	12090261	vehicle	-1.09748765107967	+	41.1654859995953	88.086620821456	12090061
chr17	12620195	12620595	vehicle	-1.36999318724392	+	20.0264526484518	51.762241101268	12620395
chr17	17435293	17435693	vehicle	-1.07381050519311	+	21.1390333511435	44.4973651572303	17435493
chr17	18248251	18248651	vehicle	-1.04263120630593	+	23.3641947565271	48.1298031292492	18248451
chr17	18705982	18706382	vehicle	-1.14997167037022	+	35.6025824861365	79.005525891409	18706182
chr17	19327078	19327478	vehicle	-1.17651345782271	+	28.9270982699859	65.3838834963385	19327278
chr17	21307098	21307498	vehicle	-1.39792411999171	+	38.9403245942118	102.616372709531	21307298
chr17	36901498	36901898	vehicle	-1.09405129763074	+	14.463549134993	30.8757227621598	36901698
chr17	37458805	37459205	vehicle	-1.16074614196439	+	25.5893561619106	57.2108980592962	37459005
chr17	40458034	40458434	vehicle	-1.81012166748559	+	30.0396789726777	105.340701188545	40458234
chr17	41625607	41626007	vehicle	-1.04406316179906	+	21.1390333511435	43.5892556642256	41625807
chr17	47305485	47305885	vehicle	-1.13279208039339	+	74.5429070803483	163.459708740846	47305685
chr17	49022400	49022800	vehicle	-1.09607046526739	+	23.3641947565271	49.9460221152586	49022600
chr17	51144737	51145137	vehicle	-1.57376164365802	+	37.82774389152	112.605577132583	51144937
chr17	53336292	53336692	vehicle	-1.24955540892225	+	25.5893561619106	60.843336031315	53336492
chr17	56320363	56320763	vehicle	-1.19496622084778	+	45.6158088103624	104.432591695541	56320563
chr17	56823836	56824236	vehicle	-1.17517701025989	+	33.377421080753	75.3730879193902	56824036
chr17	57650100	57650500	vehicle	-1.07108174508153	+	60.0793579453553	126.227219527653	57650300
chr17	58992652	58993052	vehicle	-1.9121426044261	+	20.0264526484518	75.3730879193902	58992852
chr17	60065164	60065564	vehicle	-1.32851655126776	+	28.9270982699859	72.6487594403761	60065364
chr17	64230797	64231197	vehicle	-1.24759655588419	+	24.4767754592188	58.1190075523009	64230997
chr17	65346124	65346524	vehicle	-1.34445809513678	+	20.0264526484518	50.8541316082633	65346324
chr17	65362809	65363209	vehicle	-1.05383093804788	+	51.1787123238212	106.24881068155	65363009
chr17	66834862	66835262	vehicle	-1.09934559730025	+	17.8012912430683	38.1405987061974	66835062
chr17	68344608	68345008	vehicle	-1.29199067524264	+	25.5893561619106	62.6595550173244	68344808
chr17	69344951	69345351	vehicle	-1.16645979315879	+	31.1522596753694	69.924430961362	69345151
chr17	69528070	69528470	vehicle	-1.0695982539062	+	23.3641947565271	49.0379126222539	69528270
chr17	69967873	69968273	vehicle	-1.15885234405411	+	134.622265025704	300.584242184556	69968073
chr17	70196646	70197046	vehicle	-1.03717677621382	+	38.9403245942118	79.9136353844137	70196846
chr17	71548577	71548977	vehicle	-1.53710317307918	+	20.0264526484518	58.1190075523009	71548777
chr17	73388389	73388789	vehicle	-1.70702817452149	+	14.463549134993	47.2216936362445	73388589
chr17	73630550	73630950	vehicle	-1.00819770924205	+	31.1522596753694	62.6595550173244	73630750
chr17	73855972	73856372	vehicle	-1.20452783399231	+	18.91387194576	43.5892556642256	73856172
chr17	74444382	74444782	vehicle	-1.06066512913619	+	20.0264526484518	41.7730366782162	74444582
chr17	79722162	79722562	vehicle	-1.00248405804766	+	36.7151631888283	73.5568689333808	79722362
chr17	81043958	81044358	vehicle	-1.19577535998334	+	34.4900017834447	79.005525891409	81044158
chr18	5582839	5583239	vehicle	-1.23952325534851	+	31.1522596753694	73.5568689333808	5583039
chr18	8125069	8125469	vehicle	-1.1315260030494	+	21.1390333511435	46.3135841432398	8125269
chr18	12730145	12730545	vehicle	-1.04263120630593	+	23.3641947565271	48.1298031292492	12730345
chr18	23032176	23032576	vehicle	-1.07267764683817	+	86.7812948099577	182.530008093945	23032376
chr18	26617186	26617586	vehicle	-1.92002189785569	+	24.4767754592188	92.6271682864795	26617386
chr18	27887323	27887723	vehicle	-1.31583741719701	+	22.2516140538353	55.3946790732868	27887523
chr18	27964796	27965196	vehicle	-1.38162788772732	+	28.9270982699859	75.3730879193902	27964996
chr18	28365346	28365746	vehicle	-1.20452783399231	+	18.91387194576	43.5892556642256	28365546
chr18	28584779	28585179	vehicle	-1.04045190824668	+	55.6290351345883	114.421796118592	28584979
chr18	29644260	29644660	vehicle	-1.09607046526739	+	23.3641947565271	49.9460221152586	29644460
chr18	35282394	35282794	vehicle	-1.10756610410522	+	27.8145175672941	59.9352265383103	35282594
