seqnames	start	end	width	strand	name	log2FC.IFNy_vs_vehicle.	strand.1	IFNy	vehicle	summit	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chr10	69061297	69061696	400	*	IFNy	1.0981089222863	+	361.588728374824	168.908365698874	69061496	Distal Intergenic	10	69088103	69104805	16703	1	5552	ENST00000242465.4	-26407	SRGN
chr10	69797932	69798331	400	*	IFNy	1.10655870124763	+	129.059361512245	59.9352265383103	69798131	Distal Intergenic	10	69801880	69959101	157222	1	1305	ENST00000357811.8	-3549	COL13A1
chr10	69866911	69867310	400	*	IFNy	1.42781436776538	+	361.588728374824	134.400204964696	69867110	Intron (ENST00000357811.8/1305, intron 2 of 37)	10	69877296	69879427	2132	1	1305	ENST00000484990.1	-9986	COL13A1
chr10	72026731	72027130	400	*	IFNy	1.22258249758711	+	44.5032281076706	19.0702993530987	72026930	Distal Intergenic	10	72063003	72068865	5863	2	9806	ENST00000460053.1	41735	SPOCK2
chr10	72812676	72813075	400	*	vehicle	-1.06458017913957	+	17.8012912430683	37.2324892131927	72812875	Intron (ENST00000373053.7/90550, intron 1 of 7)	10	72859995	72868806	8812	1	90550	ENST00000483185.1	-46920	MCU
chr10	74593506	74593905	400	*	IFNy	1.41850270756237	+	53.4038737292048	19.9784088461034	74593705	Intron (ENST00000672429.1/132, intron 7 of 9)	10	74527766	74530553	2788	2	102723439	ENST00000609392.1	-62953	NA
chr10	75144215	75144614	400	*	IFNy	1.43701819509522	+	245.88033529488	90.8109493004701	75144414	Intron (ENST00000447533.5/142891, intron 1 of 3)	10	75111709	75182123	70415	1	142891	ENST00000372687.4	32506	SAMD8
chr10	75469134	75469533	400	*	IFNy	1.36201346990816	+	238.092270376038	92.6271682864795	75469333	Intron (ENST00000611255.5/83938, intron 2 of 6)	10	75431624	76560168	1128545	1	83938	ENST00000611255.5	37510	C10orf11
chr10	76337671	76338070	400	*	IFNy	1.37786072306502	+	77.8806491884236	29.9676132691551	76337870	Intron (ENST00000611255.5/83938, intron 6 of 6)	10	76324401	76557366	232966	1	83938	ENST00000598708.1	13270	C10orf11
chr10	76558968	76559367	400	*	vehicle	-1.07267764683817	+	57.8541965399718	121.68667206263	76559167	3' UTR	10	76556387	76557357	971	1	83938	ENST00000493690.1	2581	C10orf11
chr10	77744216	77744615	400	*	IFNy	1.1230468240362	+	71.205164972273	32.6919417481692	77744415	Distal Intergenic	10	77806796	77807977	1182	2	9231	ENST00000484525.1	63362	DLG5
chr10	77965354	77965753	400	*	IFNy	1.27221326531171	+	76.7680684857318	31.7838322551645	77965553	Distal Intergenic	10	77969251	77985320	16070	2	11128	ENST00000616246.4	19567	POLR3A
chr10	78502231	78502630	400	*	IFNy	1.40679172503567	+	161.324201890306	60.843336031315	78502430	Intron (ENST00000634930.1/ENST00000634930.1, intron 2 of 3)	10	78267442	78330595	63154	1	414243	ENST00000459633.1	234789	NA
chr10	78861901	78862300	400	*	vehicle	-1.22640233361507	+	16.6887105403765	39.0487081992021	78862100	Distal Intergenic	10	78943328	78962394	19067	2	283050	ENST00000428862.5	100094	NA
chr10	79084184	79084583	400	*	IFNy	1.02689696532467	+	175.787751025299	86.2704018354466	79084383	Intron (ENST00000334512.10/57178, intron 1 of 24)	10	79068966	79316519	247554	1	57178	ENST00000334512.10	15218	ZMIZ1
chr10	79611193	79611592	400	*	IFNy	1.09657461267501	+	106.80774745841	49.9460221152586	79611392	Promoter	10	79610961	79611898	938	1	653509	ENST00000486922.1	232	SFTPA1
chr10	79866912	79867311	400	*	IFNy	1.27159817468594	+	74.5429070803483	30.8757227621598	79867111	Distal Intergenic	10	79841358	79850878	9521	1	283008	ENST00000429984.4	25554	NA
chr10	81953381	81953780	400	*	IFNy	1.86412852667464	+	115.708393079944	31.7838322551645	81953580	Intron (ENST00000372141.7/10718, intron 1 of 8)	10	81877961	82985605	1107645	1	10718	ENST00000556918.5	75420	NRG3
chr10	82813895	82814294	400	*	IFNy	1.0154378499496	+	73.4303263776565	36.324379720188	82814094	Intron (ENST00000372141.7/10718, intron 3 of 8)	10	82799742	82985605	185864	1	10718	ENST00000537893.1	14153	NRG3
chr10	82826124	82826523	400	*	IFNy	1.27360650061158	+	164.661943998381	68.1082119753526	82826323	Intron (ENST00000372141.7/10718, intron 3 of 8)	10	82799742	82985605	185864	1	10718	ENST00000537893.1	26382	NRG3
chr10	82866392	82866791	400	*	IFNy	1.02993741964472	+	150.198394863388	73.5568689333808	82866591	Intron (ENST00000372141.7/10718, intron 4 of 8)	10	82799742	82985605	185864	1	10718	ENST00000537893.1	66650	NRG3
chr10	83037628	83038027	400	*	IFNy	1.29297182547851	+	42.2780667022871	17.2540803670893	83037827	Distal Intergenic	10	82799742	82985605	185864	1	10718	ENST00000537893.1	237886	NRG3
chr10	83776196	83776595	400	*	IFNy	1.47739639661594	+	55.6290351345883	19.9784088461034	83776395	Distal Intergenic	10	83672406	83677122	4717	2	105378397	ENST00000441776.2	-99074	NA
chr10	84349053	84349452	400	*	IFNy	1.57230804364141	+	297.059047618701	99.8920442305171	84349252	Intron (ENST00000359979.8/54462, intron 1 of 2)	10	84328663	84518517	189855	1	54462	ENST00000224756.12	20390	CCSER2
chr10	84825313	84825712	400	*	vehicle	-1.02895626940885	+	20.0264526484518	40.8649271852115	84825512	Distal Intergenic	10	85193421	85197958	4538	2	101929624	ENST00000454178.1	372246	LINC01519
chr10	86175462	86175861	400	*	IFNy	1.05196372597472	+	48.9535509184377	23.6108468181222	86175661	Intron (ENST00000327946.12/2894, intron 3 of 15)	10	86264694	86264788	95	2	442911	ENST00000362234.2	88927	MIR346
chr10	86594471	86594870	400	*	IFNy	1.34188142595946	+	66.7548421615059	26.3351752971363	86594670	Distal Intergenic	10	86654547	86666460	11914	1	94233	ENST00000241891.10	-59677	OPN4
chr10	86642581	86642980	400	*	IFNy	1.91017466319988	+	201.37710718721	53.5784600872774	86642780	Distal Intergenic	10	86654547	86666460	11914	1	94233	ENST00000241891.10	-11567	OPN4
chr10	86937203	86937602	400	*	IFNy	1.44052901389237	+	160.211621187614	59.0271170453056	86937402	Intron (ENST00000372027.10/79812, intron 6 of 6)	10	86943871	86944571	701	2	79812	ENST00000488950.1	6969	MMRN2
chr10	87416879	87417278	400	*	IFNy	1.01733738286508	+	84.5561334045742	41.7730366782162	87417078	Intron (ENST00000670136.1/728218, intron 1 of 1)	10	87397062	87424792	27731	2	728218	ENST00000447936.1	7514	LINC00864
chr10	87842301	87842700	400	*	vehicle	-1.02895626940885	+	44.5032281076706	90.8109493004701	87842500	Promoter	10	87784552	87841343	56792	2	84896	ENST00000495903.1	-958	ATAD1
chr10	87961306	87961705	400	*	vehicle	-1.51438309657909	+	28.9270982699859	82.6379638634278	87961505	3' UTR	10	87952199	87961309	9111	1	5728	ENST00000472832.2	9107	PTEN
chr10	88271314	88271713	400	*	IFNy	1.57117854293656	+	361.588728374824	121.68667206263	88271513	Distal Intergenic	10	88572904	88583190	10287	2	55328	ENST00000437752.2	311477	RNLS
chr10	88281880	88282279	400	*	IFNy	1.73037713778581	+	144.63549134993	43.5892556642256	88282079	Intron (ENST00000371947.7/55328, intron 6 of 6)	10	88572904	88583190	10287	2	55328	ENST00000437752.2	300911	RNLS
chr10	88792707	88793106	400	*	IFNy	1.64089512889882	+	93.4567790261083	29.9676132691551	88792906	Distal Intergenic	10	88802730	88820546	17817	1	340654	ENST00000404743.9	-9624	LIPM
chr10	88793769	88794168	400	*	IFNy	1.64089512889882	+	93.4567790261083	29.9676132691551	88793968	Distal Intergenic	10	88802730	88820546	17817	1	340654	ENST00000404743.9	-8562	LIPM
chr10	88848503	88848902	400	*	IFNy	1.34027754025687	+	137.960007133779	54.4865695802821	88848702	Intron (ENST00000371930.5/118932, intron 1 of 5)	10	88819896	88851844	31949	2	118932	ENST00000371930.5	2942	ANKRD22
chr10	88934819	88935218	400	*	IFNy	1.04785932764198	+	30.0396789726777	14.5297518880752	88935018	3' UTR	10	88932643	88940340	7698	1	100132116	ENST00000437930.4	2176	NA
chr10	88974883	88975282	400	*	IFNy	1.12079085009583	+	78.9932298911154	36.324379720188	88975082	3' UTR	10	88990531	89015784	25254	1	355	ENST00000355740.7	-15249	FAS
chr10	89158541	89158940	400	*	IFNy	1.38316963445009	+	146.860652755313	56.3027885662915	89158740	Distal Intergenic	10	89205629	89207317	1689	2	9023	ENST00000371852.4	48377	CH25H
chr10	89165943	89166342	400	*	IFNy	1.26951285265452	+	135.734845728395	56.3027885662915	89166142	Distal Intergenic	10	89205629	89207317	1689	2	9023	ENST00000371852.4	40975	CH25H
chr10	89392306	89392705	400	*	IFNy	1.1271933533888	+	301.509370429469	138.032642936715	89392505	Promoter	10	89392546	89406486	13941	1	3434	ENST00000546318.2	0	IFIT1
chr10	89398023	89398422	400	*	vehicle	-1.29199067524264	+	25.5893561619106	62.6595550173244	89398222	Intron (ENST00000546318.2/3434, intron 2 of 2)	10	89392623	89406487	13865	1	3434	ENST00000371804.4	5400	IFIT1
chr10	89427665	89428064	400	*	vehicle	-1.11302053419733	+	44.5032281076706	96.2596062584983	89427864	Distal Intergenic	10	89414568	89420997	6430	1	24138	ENST00000371795.5	13097	IFIT5
chr10	89515519	89515918	400	*	IFNy	1.67460616649014	+	205.827429997977	64.4757740033338	89515718	Intron (ENST00000371790.5/387700, intron 2 of 7)	10	89430299	89535594	105296	2	387700	ENST00000371790.5	19676	SLC16A12
chr10	89845961	89846360	400	*	vehicle	-1.32593800716598	+	15.5761298376847	39.0487081992021	89846160	Distal Intergenic	10	89853595	90225443	371849	1	105378425	ENST00000664430.1	-7235	NA
chr10	90205359	90205758	400	*	IFNy	1.15095282060608	+	64.5296807561224	29.0595037761504	90205558	Intron (ENST00000664430.1/105378425, intron 3 of 3)	10	89915489	89957373	41885	2	101926924	ENST00000428485.1	-247986	LINC01375
chr10	90675605	90676004	400	*	IFNy	1.34027754025687	+	68.9800035668895	27.243284790141	90675804	Distal Intergenic	10	90450495	90628852	178358	2	101926942	ENST00000660339.1	-46753	RP11-15K3.1
chr10	90930425	90930824	400	*	vehicle	-1.02350183931674	+	117.933554485327	239.740906153241	90930624	Distal Intergenic	10	90912096	90921087	8992	2	27063	ENST00000371697.4	-9338	ANKRD1
chr10	91589180	91589579	400	*	vehicle	-1.48724696664158	+	51.1787123238212	143.481299894743	91589379	Distal Intergenic	10	91628442	91633071	4630	2	5507	ENST00000238994.6	43492	PPP1R3C
chr10	91689735	91690134	400	*	IFNy	1.2451433003879	+	99.0196825395672	41.7730366782162	91689934	Distal Intergenic	10	91628442	91633071	4630	2	5507	ENST00000238994.6	-56664	PPP1R3C
chr10	92211283	92211682	400	*	IFNy	1.25074359008921	+	112.370650971868	47.2216936362445	92211482	Intron (ENST00000412050.8/22849, intron 2 of 9)	10	92046692	92243246	196555	2	22849	ENST00000412050.8	31564	CPEB3
chr10	92761082	92761481	400	*	IFNy	1.56647323036337	+	277.03259497025	93.5352777794842	92761281	Distal Intergenic	10	92826831	93059493	232663	1	54536	ENST00000671701.1	-65350	EXOC6
chr10	92847246	92847645	400	*	IFNy	1.05196372597472	+	146.860652755313	70.8325404543667	92847445	Promoter	10	92848468	93059493	211026	1	54536	ENST00000443748.6	-823	EXOC6
chr10	93030446	93030845	400	*	vehicle	-1.0695982539062	+	23.3641947565271	49.0379126222539	93030645	Intron (ENST00000671701.1/54536, intron 21 of 22)	10	93060798	93069540	8743	1	340665	ENST00000651965.1	-29953	CYP26C1
chr10	93199027	93199426	400	*	IFNy	1.30557186225814	+	127.946780809553	51.762241101268	93199226	Distal Intergenic	10	93076333	93077082	750	1	1592	ENST00000625202.1	122694	CYP26A1
chr10	93579023	93579422	400	*	vehicle	-1.39890587915916	+	28.9270982699859	76.2811974123949	93579222	Exon (ENST00000371483.8/338557, exon 3 of 4)	10	93566682	93604480	37799	1	338557	ENST00000604414.1	12341	FFAR4
chr10	94038003	94038402	400	*	vehicle	-1.30649024493776	+	36.7151631888283	90.8109493004701	94038202	Intron (ENST00000371380.8/51196, intron 2 of 32)	10	94031976	94322031	290056	1	51196	ENST00000675718.1	6027	PLCE1
chr10	94104172	94104571	400	*	IFNy	1.165421775758	+	132.39710362032	59.0271170453056	94104371	Exon (ENST00000438899.5/101927049, exon 3 of 8)	10	94104432	94107870	3439	2	101927049	ENST00000594225.5	3299	PLCE1-AS2
chr10	94115766	94116165	400	*	IFNy	1.11059508298994	+	156.873879079539	72.6487594403761	94115965	Intron (ENST00000371380.8/51196, intron 2 of 32)	10	94104432	94108814	4383	2	101927049	ENST00000599260.5	-6952	PLCE1-AS2
chr10	95195238	95195637	400	*	vehicle	-2.33151903942928	+	13.3509684323012	67.2001024823479	95195437	Promoter	10	95194477	95228924	34448	1	142827	ENST00000394005.3	761	ACSM6
chr10	95346933	95347332	400	*	vehicle	-1.10391832709007	+	33.377421080753	71.7406499473714	95347132	Intron (ENST00000371227.8/10580, intron 23 of 31)	10	95311773	95339327	27555	2	10580	ENST00000649911.1	-7606	SORBS1
chr10	96073748	96074147	400	*	IFNy	2.03215524489454	+	241.430012484113	59.0271170453056	96073947	Intron (ENST00000669711.1/728558, intron 2 of 6)	10	96064315	96064399	85	2	100422892	ENST00000578688.1	-9349	MIR3157
chr10	96740963	96741362	400	*	IFNy	1.15095282060608	+	32.2648403780612	14.5297518880752	96741162	Distal Intergenic	10	96750288	96750899	612	1	728658	ENST00000439189.1	-8926	RPL13AP5
chr10	97157608	97158007	400	*	IFNy	2.42225484242348	+	194.701622971059	36.324379720188	97157807	3' UTR	10	97037698	97185623	147926	2	6585	ENST00000314867.9	27616	SLIT1
chr10	98283744	98284143	400	*	vehicle	-1.00959094454192	+	16.6887105403765	33.6000512411739	98283943	Distal Intergenic	10	98247690	98268194	20505	2	84171	ENST00000260702.4	-15550	LOXL4
chr10	98404348	98404747	400	*	IFNy	1.20370448738142	+	418.330344212104	181.62189860094	98404547	Intron (ENST00000483923.5/84795, intron 4 of 14)	10	98383565	98411877	28313	2	84795	ENST00000483923.5	7130	PYROXD2
chr10	98434328	98434727	400	*	vehicle	-1.12206567380033	+	20.0264526484518	43.5892556642256	98434527	Promoter	10	98429156	98434091	4936	2	3257	ENST00000414009.1	-237	HPS1
chr10	98589008	98589407	400	*	vehicle	-1.08289507651965	+	46.7283895130542	98.9839347375124	98589207	Intron (ENST00000404542.5/60495, intron 6 of 8)	10	98416199	98446947	30749	2	3257	ENST00000613394.4	-142061	HPS1
chr10	98848395	98848794	400	*	vehicle	-1.01188275604991	+	18.91387194576	38.1405987061974	98848594	Intron (ENST00000370552.8/60495, intron 3 of 11)	10	98924499	98924568	70	2	102465253	ENST00000613630.1	75774	MIR6507
chr10	98916765	98917164	400	*	vehicle	-1.14760076590747	+	15.5761298376847	34.5081607341786	98916964	Intron (ENST00000370552.8/60495, intron 3 of 11)	10	98924499	98924568	70	2	102465253	ENST00000613630.1	7404	MIR6507
chr10	99042659	99043058	400	*	IFNy	1.05481208828375	+	43.3906474049789	20.8865183391081	99042858	Intron (ENST00000370552.8/60495, intron 3 of 11)	10	98924499	98924568	70	2	102465253	ENST00000613630.1	-118091	MIR6507
chr10	100292271	100292670	400	*	IFNy	1.15095282060608	+	96.7945211341836	43.5892556642256	100292470	Intron (ENST00000318222.4/9033, intron 11 of 15)	10	100273293	100286680	13388	2	282991	ENST00000370372.7	-5591	BLOC1S2
chr10	100307697	100308096	400	*	IFNy	1.10655870124763	+	64.5296807561224	29.9676132691551	100307896	Intron (ENST00000318222.4/9033, intron 2 of 15)	10	100273293	100286680	13388	2	282991	ENST00000370372.7	-21017	BLOC1S2
chr10	103284173	103284572	400	*	IFNy	1.4680585320366	+	77.8806491884236	28.1513942831457	103284372	Intron (ENST00000369849.9/9118, intron 1 of 2)	10	103088164	103277605	189442	2	22978	ENST00000676449.1	-6568	NT5C2
chr10	103659910	103660309	400	*	IFNy	1.89372629824326	+	715.389391830805	192.519212516997	103660109	Intron (ENST00000369774.8/9644, intron 8 of 14)	10	103599520	103693623	94104	2	9644	ENST00000315994.6	33314	SH3PXD2A
chr10	103896158	103896557	400	*	IFNy	1.18761882533228	+	146.860652755313	64.4757740033338	103896357	Intron (ENST00000224950.8/79991, intron 7 of 9)	10	103882745	103900153	17409	2	79991	ENST00000472951.1	3596	OBFC1
chr10	105585710	105586109	400	*	vehicle	-1.64690718208392	+	54.5164544318965	170.724584684884	105585909	Distal Intergenic	10	105808225	105820349	12125	2	101927549	ENST00000447757.2	234240	NA
chr10	105681066	105681465	400	*	IFNy	1.44677716155755	+	99.0196825395672	36.324379720188	105681265	Distal Intergenic	10	105808225	105820349	12125	2	101927549	ENST00000447757.2	138884	NA
chr10	105837987	105838386	400	*	IFNy	1.38114763686488	+	281.482917781017	108.065029667559	105838186	Distal Intergenic	10	105816795	105820349	3555	2	101927549	ENST00000663554.1	-17638	NA
chr10	106938483	106938882	400	*	vehicle	-1.22898087771684	+	43.3906474049789	101.708263216527	106938682	Intron (ENST00000263054.10/114815, intron 2 of 25)	10	106573671	106956583	382913	2	114815	ENST00000612154.4	17701	SORCS1
chr10	107004392	107004791	400	*	IFNy	2.86181466083639	+	198.039365079134	27.243284790141	107004591	Intron (ENST00000263054.10/114815, intron 1 of 25)	10	106577611	106956583	378973	2	114815	ENST00000344440.7	-47809	SORCS1
chr10	107066824	107067223	400	*	vehicle	-1.53710317307918	+	20.0264526484518	58.1190075523009	107067023	Intron (ENST00000263054.10/114815, intron 1 of 25)	10	106573663	107164534	590872	2	114815	ENST00000263054.10	97311	SORCS1
chr10	107091156	107091555	400	*	vehicle	-1.06630968389122	+	135.734845728395	284.238271310471	107091355	Intron (ENST00000263054.10/114815, intron 1 of 25)	10	106573663	107164534	590872	2	114815	ENST00000263054.10	72979	SORCS1
chr10	107098287	107098686	400	*	vehicle	-1.20952851505067	+	26.7019368646024	61.7514455243197	107098486	Intron (ENST00000263054.10/114815, intron 1 of 25)	10	106573663	107164534	590872	2	114815	ENST00000263054.10	65848	SORCS1
chr10	107103350	107103749	400	*	vehicle	-1.26645558313551	+	21.1390333511435	50.8541316082633	107103549	Intron (ENST00000263054.10/114815, intron 1 of 25)	10	106573663	107164534	590872	2	114815	ENST00000263054.10	60785	SORCS1
chr10	107231966	107232365	400	*	IFNy	1.05593262817766	+	62.3045193507389	29.9676132691551	107232165	Distal Intergenic	10	106573663	107164534	590872	2	114815	ENST00000263054.10	-67432	SORCS1
chr10	107653983	107654382	400	*	IFNy	1.36538032100656	+	159.099040484923	61.7514455243197	107654182	Distal Intergenic	10	108040383	108040699	317	2	103695365	ENST00000622852.1	386317	LINC01435
chr10	107727120	107727519	400	*	IFNy	1.00346520828353	+	60.0793579453553	29.9676132691551	107727319	Intron (ENST00000630847.2/103695365, intron 5 of 5)	10	108040383	108040699	317	2	103695365	ENST00000622852.1	313180	LINC01435
chr10	107740940	107741339	400	*	IFNy	1.33361380997586	+	80.1058105938071	31.7838322551645	107741139	Intron (ENST00000630847.2/103695365, intron 5 of 5)	10	108040383	108040699	317	2	103695365	ENST00000622852.1	299360	LINC01435
chr10	108250966	108251365	400	*	vehicle	-1.4232352085209	+	23.3641947565271	62.6595550173244	108251165	Distal Intergenic	10	108040381	108197849	157469	2	103695365	ENST00000629275.2	-53117	LINC01435
chr10	108392291	108392690	400	*	IFNy	1.16744094339465	+	36.7151631888283	16.3459708740846	108392490	Distal Intergenic	10	108040381	108197849	157469	2	103695365	ENST00000629275.2	-194442	LINC01435
chr10	108578281	108578680	400	*	IFNy	1.83139174026264	+	67.8674228641977	19.0702993530987	108578480	Distal Intergenic	10	108040381	108197849	157469	2	103695365	ENST00000629275.2	-380432	LINC01435
chr10	109676697	109677096	400	*	vehicle	-1.08553979777522	+	50.0661316211295	106.24881068155	109676896	Distal Intergenic	10	109868636	109871032	2397	2	7511	ENST00000494499.1	193936	XPNPEP1
chr10	109889895	109890294	400	*	IFNy	1.40586588188444	+	103.470005350334	39.0487081992021	109890094	Intron (ENST00000488118.6/7511, intron 2 of 16)	10	109882601	109891354	8754	2	7511	ENST00000508059.5	1060	XPNPEP1
chr10	110067894	110068293	400	*	IFNy	1.09047896157977	+	243.655173889497	114.421796118592	110068093	Intron (ENST00000468251.5/120, intron 1 of 5)	10	110077005	110112906	35902	1	120	ENST00000473669.5	-8712	ADD3
chr10	110274083	110274482	400	*	IFNy	1.64149413037759	+	243.655173889497	78.0974163984043	110274282	Intron (ENST00000332674.9/4601, intron 3 of 5)	10	110270208	110286616	16409	1	4601	ENST00000485566.2	3875	MXI1
chr10	110356534	110356933	400	*	IFNy	1.35385406762553	+	134.622265025704	52.6703505942727	110356733	Distal Intergenic	10	110297570	110304938	7369	2	10285	ENST00000674928.1	-51596	SMNDC1
chr10	110420552	110420951	400	*	IFNy	1.24144152483843	+	244.767754592188	103.524482202536	110420751	Distal Intergenic	10	110497907	110511533	13627	1	1847	ENST00000369583.4	-76956	DUSP5
chr10	110425896	110426295	400	*	IFNy	1.06348997935574	+	161.324201890306	77.1893069053996	110426095	Distal Intergenic	10	110497907	110511533	13627	1	1847	ENST00000369583.4	-71612	DUSP5
chr10	110475862	110476261	400	*	vehicle	-1.43139373190806	+	25.5893561619106	69.0163214683573	110476061	Intron (ENST00000609514.1/ENST00000609514.1, intron 1 of 3)	10	110497907	110511533	13627	1	1847	ENST00000369583.4	-21646	DUSP5
chr10	110487695	110488094	400	*	vehicle	-1.18170862022773	+	85.668714107266	194.335431503006	110487894	Intron (ENST00000609514.1/ENST00000609514.1, intron 1 of 3)	10	110497907	110511533	13627	1	1847	ENST00000369583.4	-9813	DUSP5
chr10	110733522	110733921	400	*	IFNy	1.06079838334948	+	70.0925842695812	33.6000512411739	110733721	Intron (ENST00000369519.4/282996, intron 1 of 13)	10	110644336	110839468	195133	1	282996	ENST00000369519.4	89186	RBM20
chr10	111872559	111872958	400	*	IFNy	1.89087338190717	+	124.609038701478	33.6000512411739	111872758	Intron (ENST00000656217.1/ENST00000656217.1, intron 2 of 2)	10	112153870	112183710	29841	2	57678	ENST00000369425.5	310752	GPAM
chr10	111890118	111890517	400	*	vehicle	-1.12849194295977	+	62.3045193507389	136.216423950705	111890317	Intron (ENST00000656217.1/ENST00000656217.1, intron 2 of 2)	10	112153870	112183710	29841	2	57678	ENST00000369425.5	293193	GPAM
chr10	112039556	112039955	400	*	IFNy	1.65884326795347	+	278.145175672941	88.086620821456	112039755	Distal Intergenic	10	112153870	112183710	29841	2	57678	ENST00000369425.5	143755	GPAM
chr10	112227576	112227975	400	*	IFNy	1.07057940414206	+	93.4567790261083	44.4973651572303	112227775	Distal Intergenic	10	112180521	112215377	34857	2	57678	ENST00000480130.5	-12199	GPAM
chr10	112375937	112376336	400	*	IFNy	2.36130895524167	+	312.635177456386	60.843336031315	112376136	Promoter	10	112376198	112428379	52182	1	51703	ENST00000356116.5	0	ACSL5
chr10	112526167	112526566	400	*	IFNy	1.48200564986853	+	63.4171000534306	22.7027373251175	112526366	Intron (ENST00000393077.3/143187, intron 3 of 7)	10	112447359	112527405	80047	1	143187	ENST00000480057.1	78808	VTI1A
chr10	112532240	112532639	400	*	IFNy	1.34741960950089	+	90.119036918033	35.4162702271833	112532439	Intron (ENST00000393077.3/143187, intron 4 of 7)	10	112447359	112527405	80047	1	143187	ENST00000480057.1	84881	VTI1A
chr10	112588542	112588941	400	*	IFNy	1.80198547296637	+	82.3309719991907	23.6108468181222	112588741	Intron (ENST00000393077.3/143187, intron 5 of 7)	10	112634170	112634254	85	1	100422909	ENST00000585286.1	-45229	MIR4295
chr10	112832566	112832965	400	*	vehicle	-1.22160134735125	+	31.1522596753694	72.6487594403761	112832765	Distal Intergenic	10	112823490	112827726	4237	1	103344931	ENST00000564352.1	9076	RP11-57H14.4
chr10	113304709	113305108	400	*	vehicle	-1.13587147332536	+	57.8541965399718	127.135329020658	113304908	Distal Intergenic	10	113161231	113165681	4451	1	6934	ENST00000494353.1	143478	TCF7L2
chr10	113319515	113319914	400	*	IFNy	1.07057940414206	+	40.0529052969036	19.0702993530987	113319714	Distal Intergenic	10	113161231	113165681	4451	1	6934	ENST00000494353.1	158284	TCF7L2
chr10	113381856	113382255	400	*	IFNy	1.58670302853522	+	169.112266809148	56.3027885662915	113382055	Distal Intergenic	10	113550837	113589602	38766	1	3026	ENST00000542051.5	-168582	HABP2
chr10	113614095	113614494	400	*	IFNy	1.48852263459632	+	78.9932298911154	28.1513942831457	113614294	Exon (ENST00000359988.4/4892, exon 29 of 42)	10	113567484	113570158	2675	1	3026	ENST00000460714.1	46611	HABP2
chr10	113666773	113667172	400	*	IFNy	1.47016482738486	+	221.403559835661	79.9136353844137	113666972	Distal Intergenic	10	113588825	113664070	75246	2	4892	ENST00000369358.8	-2703	NRAP
chr10	113679647	113680046	400	*	IFNy	1.04664442648312	+	1320.63329409513	639.30908307531	113679846	Promoter	10	113679669	113730903	51235	1	840	ENST00000345633.8	0	CASP7
chr10	113751178	113751577	400	*	IFNy	1.01335453544911	+	577.429384697026	286.054490296481	113751377	Promoter	10	113751262	113767369	16108	1	79949	ENST00000650852.1	0	PLEKHS1
chr10	114520406	114520805	400	*	IFNy	1.09442614609643	+	67.8674228641977	31.7838322551645	114520605	Intron (ENST00000392952.7/3983, intron 1 of 17)	10	114435461	114526830	91370	2	3983	ENST00000369266.7	6025	ABLIM1
chr10	114615575	114615974	400	*	IFNy	3.15095282060608	+	193.589042268367	21.7946278321128	114615774	Intron (ENST00000392955.7/3983, intron 1 of 22)	10	114595002	114610717	15716	2	3983	ENST00000477638.1	-4858	ABLIM1
chr10	114638957	114639356	400	*	vehicle	-1.48383403321949	+	83.4435527018824	233.384139702208	114639156	Intron (ENST00000392955.7/3983, intron 1 of 22)	10	114444086	114632092	188007	2	3983	ENST00000651023.1	-6865	ABLIM1
chr10	114825857	114826256	400	*	vehicle	-1.22728498585483	+	126.834200106861	296.951804212537	114826056	Intron (ENST00000369250.7/57700, intron 1 of 16)	10	114821780	114864717	42938	1	57700	ENST00000369248.9	4077	FAM160B1
chr10	115207198	115207597	400	*	IFNy	1.37786072306502	+	155.761298376847	59.9352265383103	115207397	Intron (ENST00000355044.8/26033, intron 8 of 28)	10	115171253	115220460	49208	1	26033	ENST00000524503.1	35945	ATRNL1
chr10	115947111	115947510	400	*	vehicle	-1.3217380186367	+	35.6025824861365	88.9947303144607	115947310	3' UTR	10	115909351	115944959	35609	1	26033	ENST00000449616.2	37760	ATRNL1
chr10	115963856	115964255	400	*	IFNy	1.00568987339804	+	65.6422614588142	32.6919417481692	115964055	Distal Intergenic	10	115909351	115944959	35609	1	26033	ENST00000449616.2	54505	ATRNL1
chr10	117439301	117439700	400	*	IFNy	1.29297182547851	+	173.562589619915	70.8325404543667	117439500	Intron (ENST00000549104.1/ENST00000549104.1, intron 2 of 2)	10	117490649	117494688	4040	2	196047	ENST00000423419.1	54988	EMX2OS
chr10	118501602	118502001	400	*	IFNy	1.16744094339465	+	146.860652755313	65.3838834963385	118501801	Distal Intergenic	10	118589997	118595648	5652	2	2834	ENST00000239032.4	93647	PRLHR
chr10	118621439	118621838	400	*	IFNy	1.6006392272407	+	167.999686106457	55.3946790732868	118621638	Distal Intergenic	10	118589997	118595648	5652	2	2834	ENST00000239032.4	-25791	PRLHR
chr10	119247238	119247637	400	*	vehicle	-1.23952325534851	+	31.1522596753694	73.5568689333808	119247437	Intron (ENST00000392870.3/2869, intron 1 of 15)	10	119207571	119459745	252175	1	2869	ENST00000392870.3	39667	GRK5
chr10	119655674	119656073	400	*	IFNy	1.0814677202848	+	232.529366862579	109.881248653569	119655873	Promoter	10	119656610	119676707	20098	1	9531	ENST00000450186.1	-537	BAG3
