seqnames	start	end	width	strand	name	log2FC.IFNy_vs_vehicle.	strand.1	IFNy	vehicle	summit	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chr11	122186473	122186872	400	*	IFNy	1.69593649245678	+	132.39710362032	40.8649271852115	122186672	Intron (ENST00000660311.1/399959, intron 2 of 4)	11	122091117	122180632	89516	2	399959	ENST00000666085.1	-5841	MIR100HG
chr11	122193957	122194356	400	*	IFNy	1.2828476082048	+	315.972919564461	129.859657499672	122194156	Intron (ENST00000660311.1/399959, intron 2 of 4)	11	122028338	122203003	174666	2	399959	ENST00000653565.1	8647	MIR100HG
chr11	122731450	122731849	400	*	IFNy	1.46289682692082	+	180.238073836066	65.3838834963385	122731649	Intron (ENST00000284273.6/84959, intron 1 of 13)	11	122709262	122779595	70334	1	84959	ENST00000526386.5	22188	UBASH3B
chr11	122748974	122749373	400	*	IFNy	1.06254208507665	+	199.151945781826	95.3514967654936	122749173	Intron (ENST00000284273.6/84959, intron 1 of 13)	11	122774096	122789308	15213	1	84959	ENST00000530917.5	-24723	UBASH3B
chr11	122850038	122850437	400	*	IFNy	1.09815564849449	+	554.065189940499	258.81120550634	122850237	Exon (ENST00000227348.9/56253, exon 2 of 10)	11	122838500	122872643	34144	1	56253	ENST00000227348.9	11538	CRTAM
chr11	122984338	122984737	400	*	IFNy	1.28319080468593	+	327.098726591379	134.400204964696	122984537	Distal Intergenic	11	122977570	122981834	4265	2	390259	ENST00000343035.3	-2504	BSX
chr11	125289685	125290084	400	*	IFNy	1.67544146230092	+	81.2183912964989	25.4270658041316	125289884	Intron (ENST00000530517.5/63876, intron 2 of 11)	11	125330259	125385618	55360	1	63876	ENST00000558705.1	-40175	PKNOX2
chr11	125364096	125364495	400	*	IFNy	1.30369823207157	+	150.198394863388	60.843336031315	125364295	Intron (ENST00000530517.5/63876, intron 3 of 11)	11	125385688	125433389	47702	1	63876	ENST00000526955.1	-21193	PKNOX2
chr11	125514561	125514960	400	*	IFNy	1.07538039040588	+	287.045821294476	136.216423950705	125514760	Intron (ENST00000648911.1/9638, intron 3 of 11)	11	125455450	125496317	40868	2	9638	ENST00000392709.8	-18244	FEZ1
chr11	126646803	126647202	400	*	IFNy	1.54489019911813	+	201.37710718721	69.0163214683573	126647002	Intron (ENST00000525144.7/84623, intron 1 of 16)	11	126652852	126682103	29252	1	101929427	ENST00000550747.1	-5650	RP11-115C10.1
chr11	127266218	127266617	400	*	IFNy	1.55975836617341	+	85.668714107266	29.0595037761504	127266417	Distal Intergenic	11	127271029	127311936	40908	1	101929497	ENST00000637808.1	-4412	RP11-480C22.1
chr11	128711145	128711544	400	*	IFNy	1.27629308433188	+	191.363880862984	79.005525891409	128711344	Intron (ENST00000608303.5/2313, intron 1 of 6)	11	128691672	128696023	4352	2	100507392	ENST00000526269.2	-15122	SENCR
chr11	128815309	128815708	400	*	IFNy	1.00516951449578	+	85.668714107266	42.6811461712209	128815508	Distal Intergenic	11	128803876	128812416	8541	1	2313	ENST00000528790.1	11433	FLI1
chr11	129284724	129285123	400	*	IFNy	1.0731906175986	+	263.681626537948	125.319110034649	129284923	Distal Intergenic	11	129066744	129279324	212581	2	9743	ENST00000525234.1	-5400	ARHGAP32
chr11	129825399	129825798	400	*	IFNy	1.06164627937206	+	51.1787123238212	24.5189563111269	129825598	Intron (ENST00000281441.8/120224, intron 1 of 5)	11	129815871	129852961	37091	1	120224	ENST00000529381.1	9528	TMEM45B
chr11	130124082	130124481	400	*	IFNy	1.61489992036587	+	216.953237024894	70.8325404543667	130124281	Intron (ENST00000650012.1/334, intron 8 of 18)	11	130138778	130143575	4798	1	334	ENST00000533860.5	-14297	APLP2
chr11	130181956	130182355	400	*	IFNy	1.02993741964472	+	83.4435527018824	40.8649271852115	130182155	Intron (ENST00000278742.6/6768, intron 1 of 18)	11	130189325	130196436	7112	1	6768	ENST00000530532.5	-6970	ST14
chr11	130548393	130548792	400	*	IFNy	1.02993741964472	+	55.6290351345883	27.243284790141	130548592	Distal Intergenic	11	130448974	130476641	27668	1	170689	ENST00000299164.3	99419	ADAMTS15
chr11	130675500	130675899	400	*	IFNy	1.35869600770135	+	549.614867129732	214.313840349109	130675699	Intron (ENST00000317019.2/283171, intron 1 of 2)	11	130672956	130717352	44397	1	283171	ENST00000317019.2	2544	NA
chr11	130909644	130910043	400	*	IFNy	1.35437237014265	+	53.4038737292048	20.8865183391081	130909843	Promoter	11	130901811	130910371	8561	2	399979	ENST00000524460.1	328	SNX19
chr11	131710553	131710952	400	*	IFNy	1.19986242108703	+	83.4435527018824	36.324379720188	131710752	Intron (ENST00000374791.7/50863, intron 1 of 7)	11	131658310	131663583	5274	2	101929637	ENST00000416725.2	-46970	NTM-AS1
chr11	132024569	132024968	400	*	IFNy	1.52239322559558	+	915.653918315323	318.74643204465	132024768	Intron (ENST00000374791.7/50863, intron 2 of 7)	11	131911468	132315070	403603	1	50863	ENST00000374784.5	113101	NTM
chr11	132082560	132082959	400	*	IFNy	1.51536424681496	+	46.7283895130542	16.3459708740846	132082759	Intron (ENST00000374791.7/50863, intron 2 of 7)	11	132141011	132314703	173693	1	50863	ENST00000467255.5	-58052	NTM
chr11	132099664	132100063	400	*	IFNy	1.00917885947792	+	51.1787123238212	25.4270658041316	132099863	Intron (ENST00000374791.7/50863, intron 2 of 7)	11	132141011	132314703	173693	1	50863	ENST00000467255.5	-40948	NTM
chr11	132126272	132126671	400	*	IFNy	2.15546830172858	+	133.509684323012	29.9676132691551	132126471	Intron (ENST00000374791.7/50863, intron 2 of 7)	11	132141011	132314703	173693	1	50863	ENST00000467255.5	-14340	NTM
chr11	132607562	132607961	400	*	IFNy	1.64315818040739	+	258.11872302449	82.6379638634278	132607761	Intron (ENST00000331898.11/4978, intron 2 of 6)	11	132332490	132335286	2797	1	50863	ENST00000496198.1	275072	NTM
chr11	133945290	133945689	400	*	IFNy	1.27060401245006	+	427.230989833638	177.081351135917	133945489	Promoter	11	133937407	133946292	8886	2	22997	ENST00000533160.1	603	IGSF9B
chr11	134270335	134270734	400	*	IFNy	1.83628662884118	+	265.906787943332	74.4649784263855	134270534	Distal Intergenic	11	134274245	134305308	31064	1	112937	ENST00000389887.9	-3511	GLB1L3
chr12	144417	144816	400	*	IFNy	3.21050966528654	+	75.6554877830401	8.17298543704231	144616	Exon (ENST00000505893.6/574538, exon 2 of 10)	12	139534	149115	9582	2	574538	ENST00000508953.2	4299	RP11-598F7.4
chr12	176487	176886	400	*	IFNy	1.16172729220026	+	140.185168539162	62.6595550173244	176686	3' UTR	12	169055	175359	6305	1	440073	ENST00000537151.1	7432	IQSEC3
chr12	530312	530711	400	*	IFNy	1.24566611070015	+	133.509684323012	56.3027885662915	530511	Intron (ENST00000266383.10/283358, intron 1 of 19)	12	540463	548301	7839	1	283358	ENST00000544638.5	-9752	B4GALNT3
chr12	1583411	1583810	400	*	IFNy	1.21897124403473	+	126.834200106861	54.4865695802821	1583610	Intron (ENST00000539198.5/81029, intron 1 of 3)	12	1574657	1646367	71711	1	81029	ENST00000537031.5	8754	WNT5B
chr12	2925324	2925723	400	*	IFNy	3.00192304347512	+	189.1387194576	23.6108468181222	2925523	Intron (ENST00000540184.5/7289, intron 4 of 8)	12	2937678	2940338	2661	1	7289	ENST00000541678.5	-11955	TULP3
chr12	3217360	3217759	400	*	IFNy	2.109807800547	+	254.780980916414	59.0271170453056	3217559	Intron (ENST00000537971.5/10867, intron 2 of 7)	12	3215251	3281281	66031	1	10867	ENST00000431374.6	2109	TSPAN9
chr12	4142928	4143327	400	*	IFNy	2.1490624140798	+	318.198080969845	71.7406499473714	4143127	Distal Intergenic	12	4248794	4253818	5025	2	103752584	ENST00000646756.1	110491	CCND2-AS1
chr12	5268409	5268808	400	*	IFNy	1.03968539619628	+	110.145489566485	53.5784600872774	5268608	Distal Intergenic	12	5234674	5244199	9526	2	101929584	ENST00000662631.1	-24210	RP11-319E16.1
chr12	7060382	7060781	400	*	IFNy	3.33072674747393	+	301.509370429469	29.9676132691551	7060581	Promoter	12	7060515	7071032	10518	1	716	ENST00000328916.7	0	C1S
chr12	7142030	7142429	400	*	IFNy	1.19986242108703	+	166.887105403765	72.6487594403761	7142229	Promoter	12	7143138	7149689	6552	1	9746	ENST00000541770.1	-709	CLSTN3
chr12	7602230	7602629	400	*	IFNy	1.06556132937544	+	45.6158088103624	21.7946278321128	7602429	Distal Intergenic	12	7649400	7665903	16504	2	339	ENST00000467171.2	63274	APOBEC1
chr12	7609475	7609874	400	*	IFNy	1.68201411622441	+	61.1919386480471	19.0702993530987	7609674	Distal Intergenic	12	7649400	7665903	16504	2	339	ENST00000467171.2	56029	APOBEC1
chr12	9122130	9122529	400	*	IFNy	1.46289682692082	+	40.0529052969036	14.5297518880752	9122329	Distal Intergenic	12	9110314	9116229	5916	2	2	ENST00000404455.2	-5901	A2M
chr12	9865005	9865404	400	*	IFNy	1.57095657277828	+	107.920328161101	36.324379720188	9865204	Intron (ENST00000228438.2/9976, intron 1 of 4)	12	9856928	9869354	12427	2	9976	ENST00000539028.1	3950	CLEC2B
chr12	10363966	10364365	400	*	IFNy	1.10115421818736	+	485.08518637361	226.119263758171	10364165	Promoter	12	10363769	10398506	34738	1	101928100	ENST00000500682.1	197	RP11-277P12.20
chr12	11839140	11839539	400	*	IFNy	1.5906523741192	+	65.6422614588142	21.7946278321128	11839339	Exon (ENST00000396373.9/2120, exon 3 of 8)	12	11885937	11891610	5674	1	2120	ENST00000266427.3	-46398	ETV6
chr12	12182855	12183254	400	*	IFNy	1.98599407205712	+	107.920328161101	27.243284790141	12183054	Intron (ENST00000298566.2/79370, intron 5 of 6)	12	12186806	12203323	16518	2	4040	ENST00000545658.1	20069	LRP6
chr12	12505855	12506254	400	*	IFNy	1.26951285265452	+	67.8674228641977	28.1513942831457	12506054	Promoter	12	12477886	12506187	28302	2	80824	ENST00000545864.1	0	DUSP16
chr12	12734737	12735136	400	*	IFNy	1.11894242570346	+	130.171942214937	59.9352265383103	12734936	Intron (ENST00000540583.5/81575, intron 2 of 3)	12	12726026	12812650	86625	1	81575	ENST00000588943.1	8711	APOLD1
chr12	12749427	12749826	400	*	IFNy	1.02378519266312	+	607.469063669704	298.768023198547	12749626	Intron (ENST00000540583.5/81575, intron 2 of 3)	12	12764649	12764743	95	1	693198	ENST00000385248.1	-14823	MIR613
chr12	12992425	12992824	400	*	IFNy	1.8324913554385	+	139.072587836471	39.0487081992021	12992624	Intron (ENST00000014930.9/50865, intron 1 of 3)	12	12983461	12989280	5820	2	50865	ENST00000535636.1	-3145	HEBP1
chr12	15534299	15534698	400	*	IFNy	1.19986242108703	+	66.7548421615059	29.0595037761504	15534498	Intron (ENST00000674316.1/5800, intron 12 of 25)	12	15546344	15602175	55832	1	5800	ENST00000674388.1	-11646	PTPRO
chr12	15571049	15571448	400	*	IFNy	1.77839865264875	+	93.4567790261083	27.243284790141	15571248	Exon (ENST00000674392.1/5800, exon 8 of 8)	12	15567702	15597254	29553	1	5800	ENST00000674434.1	3347	PTPRO
chr12	15701448	15701847	400	*	IFNy	1.30891336934753	+	101.244843944951	40.8649271852115	15701647	Intron (ENST00000281172.10/2059, intron 1 of 20)	12	15620983	15712993	92011	2	2059	ENST00000543612.5	11146	EPS8
chr12	16228044	16228443	400	*	IFNy	2.42367551712311	+	141.297749241854	26.3351752971363	16228243	Intron (ENST00000344941.3/729025, intron 5 of 8)	12	16188485	16277685	89201	2	729025	ENST00000344941.3	49242	SLC15A5
chr12	16349020	16349419	400	*	IFNy	1.2093138964316	+	149.085814160697	64.4757740033338	16349219	Exon (ENST00000534835.5/4257, exon 2 of 2)	12	16347797	16363814	16018	1	4257	ENST00000540126.5	1223	MGST1
chr12	17016546	17016945	400	*	IFNy	1.41536845683824	+	232.529366862579	87.1785113284513	17016745	Distal Intergenic	12	16551182	16610594	59413	2	55885	ENST00000541846.5	-405952	LMO3
chr12	18165563	18165962	400	*	IFNy	1.29297182547851	+	104.582586053026	42.6811461712209	18165762	Intron (ENST00000540148.5/79785, intron 1 of 4)	12	18081218	18202070	120853	2	79785	ENST00000540148.5	36108	RERGL
chr12	18430437	18430836	400	*	IFNy	1.00346520828353	+	120.158715890711	59.9352265383103	18430636	Intron (ENST00000676171.1/5288, intron 18 of 32)	12	18371181	18372715	1535	1	5288	ENST00000538458.1	59256	PIK3C2G
chr12	19137523	19137922	400	*	IFNy	1.82695039748086	+	154.648717674155	43.5892556642256	19137722	Intron (ENST00000540972.5/54477, intron 3 of 3)	12	19130710	19257443	126734	1	54477	ENST00000538034.5	6813	PLEKHA5
chr12	20492184	20492583	400	*	IFNy	1.36064165201632	+	412.767440698645	160.735380261832	20492383	Intron (ENST00000359062.4/5139, intron 1 of 15)	12	20571864	20680517	108654	1	5139	ENST00000544307.1	-79281	PDE3A
chr12	23556970	23557369	400	*	IFNy	1.78235666621744	+	81.2183912964989	23.6108468181222	23557169	Intron (ENST00000451604.7/6660, intron 11 of 14)	12	23534034	23584612	50579	2	6660	ENST00000396007.6	27243	SOX5
chr12	27331296	27331695	400	*	IFNy	1.01216271791674	+	269.244530051407	133.492095471691	27331495	Distal Intergenic	12	27332854	27425289	92436	1	56938	ENST00000544915.5	-1159	ARNTL2
chr12	27553152	27553551	400	*	IFNy	1.40544655473692	+	178.012912430683	67.2001024823479	27553351	Intron (ENST00000538433.5/8496, intron 1 of 4)	12	27538123	27635104	96982	1	8496	ENST00000535575.1	15029	PPFIBP1
chr12	28253297	28253696	400	*	IFNy	1.48059882865428	+	136.847426431087	49.0379126222539	28253496	Intron (ENST00000540794.5/55297, intron 2 of 5)	12	28256004	28549240	293237	1	55297	ENST00000543809.5	-2308	CCDC91
chr12	28497988	28498387	400	*	IFNy	2.58575357470636	+	109.032908863793	18.162189860094	28498187	Intron (ENST00000535520.5/55297, intron 14 of 14)	12	28452542	28573446	120905	1	55297	ENST00000542801.5	45446	CCDC91
chr12	29428696	29429095	400	*	IFNy	1.11609406339443	+	51.1787123238212	23.6108468181222	29428895	Intron (ENST00000551108.1/101055625, intron 1 of 1)	12	29425925	29487488	61564	1	101055625	ENST00000549411.1	2771	OVCH1-AS1
chr12	29682180	29682579	400	*	IFNy	1.16521627828014	+	120.158715890711	53.5784600872774	29682379	Intron (ENST00000539277.6/83857, intron 5 of 17)	12	29505982	29641238	135257	2	83857	ENST00000319685.12	-40942	TMTC1
chr12	32944116	32944515	400	*	IFNy	1.15546830172858	+	44.5032281076706	19.9784088461034	32944315	Distal Intergenic	12	32790755	32896777	106023	2	5318	ENST00000340811.9	-47339	PKP2
chr12	33588176	33588575	400	*	IFNy	1.45051310246499	+	258.11872302449	94.4433872724889	33588375	Distal Intergenic	12	33374238	33439819	65582	2	341359	ENST00000228567.7	-148357	SYT10
chr12	34126262	34126661	400	*	IFNy	2.6228927111194	+	201.37710718721	32.6919417481692	34126461	Distal Intergenic	12	34022496	34028302	5807	1	84920	ENST00000266483.7	103766	ALG10
chr12	38586793	38587192	400	*	IFNy	1.09442614609643	+	135.734845728395	63.5676645103291	38586992	Intron (ENST00000552639.1/ENST00000552639.1, intron 2 of 3)	12	38653962	38670995	17034	2	144402	ENST00000547417.1	83803	CPNE8
chr12	40238347	40238746	400	*	IFNy	1.10032674753612	+	46.7283895130542	21.7946278321128	40238546	Intron (ENST00000416796.5/120892, intron 5 of 14)	12	40225595	40232783	7189	1	120892	ENST00000474202.1	12752	LRRK2
chr12	41521869	41522268	400	*	IFNy	1.57454218274973	+	156.873879079539	52.6703505942727	41522068	Intron (ENST00000402685.7/29951, intron 5 of 9)	12	41509551	41574590	65040	1	29951	ENST00000548316.1	12318	PDZRN4
chr12	41983637	41984036	400	*	IFNy	1.06854025886847	+	224.741301943737	107.156920174555	41983836	Intron (ENST00000666044.1/ENST00000666044.1, intron 3 of 4)	12	42087145	42144712	57568	2	283464	ENST00000280876.6	160676	GXYLT1
chr12	42475170	42475569	400	*	IFNy	1.75863539782732	+	129.059361512245	38.1405987061974	42475369	Intron (ENST00000345127.9/144165, intron 1 of 7)	12	42458397	42469660	11264	2	144165	ENST00000640840.1	-5510	PRICKLE1
chr12	42692065	42692464	400	*	IFNy	1.33179107436904	+	125.72161940417	49.9460221152586	42692264	Promoter	12	42692206	42717120	24915	1	105369739	ENST00000660010.1	0	RP11-25I15.3
chr12	43338876	43339275	400	*	IFNy	1.14096873203346	+	230.304205457196	104.432591695541	43339075	Distal Intergenic	12	43422819	43439712	16894	2	80070	ENST00000549670.5	100437	ADAMTS20
chr12	43453785	43454184	400	*	IFNy	1.29297182547851	+	57.8541965399718	23.6108468181222	43453984	Exon (ENST00000389420.8/80070, exon 12 of 39)	12	43422819	43439712	16894	2	80070	ENST00000549670.5	-14073	ADAMTS20
chr12	43655565	43655964	400	*	IFNy	2.06669596965484	+	117.933554485327	28.1513942831457	43655764	Distal Intergenic	12	43728607	43758758	30152	2	83448	ENST00000416848.6	102794	PUS7L
chr12	43852732	43853131	400	*	IFNy	1.09267317499268	+	52.291293026513	24.5189563111269	43852931	Intron (ENST00000266534.8/84216, intron 2 of 7)	12	43844851	44388035	543185	1	84216	ENST00000550495.1	7881	TMEM117
chr12	44589740	44590139	400	*	IFNy	1.7125107169923	+	119.046135188019	36.324379720188	44589939	Intron (ENST00000395487.6/4753, intron 15 of 19)	12	44522777	44532621	9845	2	4753	ENST00000550139.1	-57119	NELL2
chr12	44674852	44675251	400	*	IFNy	1.00917885947792	+	51.1787123238212	25.4270658041316	44675051	Intron (ENST00000395487.6/4753, intron 12 of 19)	12	44532515	44703780	171266	2	4753	ENST00000549668.1	28529	NELL2
chr12	45191200	45191599	400	*	IFNy	1.37543398567048	+	40.0529052969036	15.4378613810799	45191399	Intron (ENST00000256692.5/51054, intron 1 of 2)	12	45215987	45421217	205231	1	196527	ENST00000426898.2	-24388	ANO6
chr12	45670371	45670770	400	*	IFNy	1.2784722557834	+	110.145489566485	45.405474650235	45670570	Distal Intergenic	12	45718046	45727775	9730	2	400027	ENST00000609803.2	57005	NA
chr12	45703958	45704357	400	*	IFNy	1.40259631665301	+	45.6158088103624	17.2540803670893	45704157	Distal Intergenic	12	45718046	45727775	9730	2	400027	ENST00000609803.2	23418	NA
chr12	46072182	46072581	400	*	IFNy	1.05302103275776	+	116.820973782635	56.3027885662915	46072381	Distal Intergenic	12	45926716	45992120	65405	2	9169	ENST00000547018.5	-80062	SCAF11
chr12	47276754	47277153	400	*	IFNy	1.1490624140798	+	159.099040484923	71.7406499473714	47276953	Intron (ENST00000547748.1/ENST00000547748.1, intron 1 of 1)	12	47223545	47235238	11694	1	91523	ENST00000551777.1	53209	PCED1B
chr12	47408250	47408649	400	*	IFNy	1.54451059247448	+	55.6290351345883	19.0702993530987	47408449	Promoter	12	47408428	47420175	11748	1	111082992	ENST00000660540.1	0	NA
chr12	47721579	47721978	400	*	IFNy	1.19739416549628	+	81.2183912964989	35.4162702271833	47721778	Intron (ENST00000653286.1/ENST00000653286.1, intron 2 of 3)	12	47709734	47725490	15757	2	8909	ENST00000422538.8	3512	ENDOU
chr12	47938081	47938480	400	*	IFNy	1.06875666853525	+	125.72161940417	59.9352265383103	47938280	Intron (ENST00000395324.6/7421, intron 1 of 9)	12	47841537	47943048	101512	2	7421	ENST00000395324.6	4568	VDR
chr12	48189538	48189937	400	*	IFNy	1.12947309319563	+	83.4435527018824	38.1405987061974	48189737	Exon (ENST00000624796.1/ENST00000624796.1, exon 1 of 1)	12	48183644	48185926	2283	1	387856	ENST00000316554.5	5894	CCDC184
chr12	49615670	49616069	400	*	IFNy	1.77839865264875	+	77.8806491884236	22.7027373251175	49615869	Intron (ENST00000551063.5/25766, intron 1 of 2)	12	49623414	49632037	8624	1	25766	ENST00000551418.5	-7345	PRPF40B
chr12	50187156	50187555	400	*	IFNy	1.71410952429377	+	175.787751025299	53.5784600872774	50187355	Exon (ENST00000552061.1/ENST00000552061.1, exon 2 of 2)	12	50177698	50182179	4482	2	51474	ENST00000549064.1	-4977	LIMA1
chr12	50221267	50221666	400	*	IFNy	1.01286390628578	+	93.4567790261083	46.3135841432398	50221466	Promoter	12	50204344	50222165	17822	2	51474	ENST00000551486.1	499	LIMA1
chr12	50537522	50537921	400	*	IFNy	1.69237867304359	+	170.22484751184	52.6703505942727	50537721	Intron (ENST00000549620.5/57609, intron 1 of 7)	12	50504985	50748657	243673	1	57609	ENST00000301180.10	32537	DIP2B
chr12	50574791	50575190	400	*	IFNy	1.96039648639164	+	60.0793579453553	15.4378613810799	50574990	Intron (ENST00000549620.5/57609, intron 1 of 7)	12	50640805	50680282	39478	1	57609	ENST00000546719.1	-65615	DIP2B
chr12	51262739	51263138	400	*	IFNy	1.03581398598139	+	91.2316176207248	44.4973651572303	51262938	Intron (ENST00000604900.5/9802, intron 3 of 3)	12	51245351	51269320	23970	2	57228	ENST00000380103.4	6182	SMAGP
chr12	51326818	51327217	400	*	IFNy	1.75352398400972	+	358.250986266749	106.24881068155	51327017	Distal Intergenic	12	51281282	51324668	43387	2	51411	ENST00000544402.5	-2150	BIN2
chr12	52073984	52074383	400	*	IFNy	2.10249458421883	+	370.489373996358	86.2704018354466	52074183	Intron (ENST00000336854.8/60673, intron 3 of 3)	12	52070020	52076956	6937	1	60673	ENST00000548915.1	3964	ATG101
chr12	53365830	53366229	400	*	IFNy	1.29297182547851	+	142.410329944546	58.1190075523009	53366029	Distal Intergenic	12	53380176	53382577	2402	1	6667	ENST00000551969.5	-13947	SP1
chr12	53806688	53807087	400	*	IFNy	1.50242519110746	+	164.661943998381	58.1190075523009	53806887	Intron (ENST00000663306.1/ENST00000663306.1, intron 1 of 4)	12	53746346	53757227	10882	2	102216268	ENST00000669269.1	-49461	CISTR
chr12	54383078	54383477	400	*	IFNy	1.09688766356934	+	466.17131442785	217.946278321128	54383277	Promoter	12	54371024	54384460	13437	2	25946	ENST00000549937.5	983	ZNF385A
chr12	54601966	54602365	400	*	IFNy	1.07433153900317	+	122.383877296094	58.1190075523009	54602165	Distal Intergenic	12	54608233	54610429	2197	2	644076	ENST00000547350.1	8064	GLYCAM1
chr12	56529601	56530000	400	*	IFNy	2.61489992036587	+	178.012912430683	29.0595037761504	56529800	Intron (ENST00000262031.10/5939, intron 1 of 13)	12	56521999	56589595	67597	1	5939	ENST00000542360.1	7602	RBMS2
chr12	57283282	57283681	400	*	IFNy	1.23157128081437	+	76.7680684857318	32.6919417481692	57283481	Intron (ENST00000548184.1/22864, intron 3 of 14)	12	57254733	57295479	40747	2	22864	ENST00000429355.6	11798	R3HDM2
chr12	57793920	57794319	400	*	IFNy	1.31533963850697	+	72.3177456749648	29.0595037761504	57794119	Intron (ENST00000651284.1/10102, intron 6 of 6)	12	57797376	57800653	3278	2	10677	ENST00000546952.1	6334	AVIL
chr12	57898974	57899373	400	*	IFNy	1.03451014943454	+	351.575502050598	171.632694177888	57899173	Distal Intergenic	12	57869835	57896482	26648	2	283387	ENST00000499481.2	-2492	NA
chr12	58502256	58502655	400	*	IFNy	1.93157228980174	+	152.423556268772	39.9568176922068	58502455	Distal Intergenic	12	58544124	58813060	268937	1	100506869	ENST00000546977.5	-41469	RP11-362K2.2
chr12	60539577	60539976	400	*	IFNy	2.20443515087685	+	87.8938755126495	19.0702993530987	60539776	Distal Intergenic	12	59769059	59775035	5977	1	9194	ENST00000548444.1	770518	SLC16A7
chr12	61891635	61892034	400	*	IFNy	1.81143891441276	+	117.933554485327	33.6000512411739	61891834	Intron (ENST00000416284.7/338811, intron 1 of 4)	12	61708277	61827233	118957	2	338811	ENST00000550003.1	-64402	FAM19A2
chr12	62640812	62641211	400	*	IFNy	1.15546830172858	+	66.7548421615059	29.9676132691551	62641011	Distal Intergenic	12	62601751	62603690	1940	2	283416	ENST00000408887.3	-37122	NA
chr12	62834949	62835348	400	*	IFNy	1.30295591405113	+	161.324201890306	65.3838834963385	62835148	Intron (ENST00000228705.7/57460, intron 1 of 9)	12	62801941	62840228	38288	2	57460	ENST00000547857.1	4880	PPM1H
chr12	64246167	64246566	400	*	IFNy	1.41161632197713	+	84.5561334045742	31.7838322551645	64246366	Intron (ENST00000535684.5/ENST00000535684.5, intron 2 of 4)	12	64192639	64222296	29658	2	144577	ENST00000544871.1	-23871	C12orf66
chr12	64976202	64976601	400	*	IFNy	1.55600623131231	+	80.1058105938071	27.243284790141	64976401	3' UTR	12	64920845	64982524	61680	2	109729131	ENST00000510459.2	5923	NA
chr12	66241656	66242055	400	*	IFNy	1.04504431203493	+	35.6025824861365	17.2540803670893	66241855	Intron (ENST00000261233.9/11213, intron 8 of 11)	12	66251082	66251157	76	1	102465249	ENST00000617296.1	-9027	IRAK3
chr12	66514607	66515006	400	*	IFNy	1.73707179035982	+	130.171942214937	39.0487081992021	66514806	Intron (ENST00000398016.7/23426, intron 7 of 23)	12	66348825	66517922	169098	2	23426	ENST00000538164.5	2916	GRIP1
chr12	66516184	66516583	400	*	IFNy	1.06556132937544	+	45.6158088103624	21.7946278321128	66516383	Intron (ENST00000398016.7/23426, intron 6 of 23)	12	66348825	66517922	169098	2	23426	ENST00000538164.5	1339	GRIP1
chr12	66596201	66596600	400	*	IFNy	1.02089228004171	+	58.9667772426636	29.0595037761504	66596400	Intron (ENST00000398016.7/23426, intron 2 of 23)	12	66371819	66571058	199240	2	23426	ENST00000536215.5	-25143	GRIP1
chr12	67592744	67593143	400	*	IFNy	2.43802215828179	+	255.893561619106	47.2216936362445	67592943	Distal Intergenic	12	67648338	67657596	9259	1	8445	ENST00000543747.1	-55195	DYRK2
chr12	67698836	67699235	400	*	IFNy	1.53519322057688	+	842.223591937667	290.595037761504	67699035	Distal Intergenic	12	67709047	67729475	20429	2	101927901	ENST00000542219.1	30240	RP11-43N5.1
chr12	68240995	68241394	400	*	IFNy	3.27955130971619	+	238.092270376038	24.5189563111269	68241194	Distal Intergenic	12	68248789	68253502	4714	2	50616	ENST00000328087.6	12108	IL22
chr12	68539054	68539453	400	*	IFNy	2.34641108443997	+	244.767754592188	48.1298031292492	68539253	Distal Intergenic	12	68610855	68650882	40028	1	5908	ENST00000460800.5	-71402	RAP1B
chr12	68557302	68557701	400	*	IFNy	1.00756960661626	+	71.205164972273	35.4162702271833	68557501	Distal Intergenic	12	68610855	68650882	40028	1	5908	ENST00000460800.5	-53154	RAP1B
chr12	68559241	68559640	400	*	IFNy	1.34133484703991	+	101.244843944951	39.9568176922068	68559440	Distal Intergenic	12	68610855	68650882	40028	1	5908	ENST00000460800.5	-51215	RAP1B
chr12	68971446	68971845	400	*	IFNy	1.23747671288681	+	113.48323167456	48.1298031292492	68971645	Promoter	12	68957590	68971570	13981	2	1368	ENST00000549691.1	0	CPM
chr12	69732106	69732505	400	*	IFNy	1.32859573520923	+	91.2316176207248	36.324379720188	69732305	Intron (ENST00000501387.6/101928002, intron 1 of 3)	12	69715373	69738550	23178	2	101928002	ENST00000661191.1	6045	RP11-588G21.2
chr12	70549333	70549732	400	*	IFNy	2.07724313442307	+	103.470005350334	24.5189563111269	70549532	Intron (ENST00000334414.11/5787, intron 21 of 33)	12	70539414	70540059	646	2	5787	ENST00000549400.1	-9274	PTPRB
chr12	71045771	71046170	400	*	IFNy	1.51056326055114	+	111.258070269177	39.0487081992021	71045970	Intron (ENST00000548497.1/ENST00000548497.1, intron 4 of 4)	12	71125153	71139275	14123	2	7103	ENST00000552128.2	93105	TSPAN8
chr12	71183006	71183405	400	*	IFNy	1.10032674753612	+	62.3045193507389	29.0595037761504	71183205	Intron (ENST00000393330.6/7103, intron 4 of 11)	12	71157231	71157999	769	2	7103	ENST00000550818.1	-25007	TSPAN8
